SampleID	assigned_arm	chr	Length	total_length_neutral	total_length_gain	total_length_loss	proportion_neutral	proportion_gain	proportion_loss	final_average_TL_p75	chr_order	arm	arm_call	arm_num_seg	arm_cr_wmean	type	total_size	SVs_density
6436B	chr21q	chr21	33956153	0	0	6613299	0	0	0.194759959999002	3587	21	q	NA	2	0.755629424318495	INV	1039	3.05982836159326e-05
6436B	chr22q	chr22	37075304	35085400	0	0	0.946328046291947	0	0	6561	22	q	-1	NA	NA	DEL	70584	0.00190380097759954
6436B	chr2p	chr2	93503283	24209680	0	0	0.258917967618313	0	0	5830.5	2	p	0	10	0.996961636349779	DEL	141684	0.00151528369330091
6436B	chr2p	chr2	93503283	24209680	0	0	0.258917967618313	0	0	5830.5	2	p	0	10	0.996961636349779	INV	3906	4.17739342906281e-05
6436B	chr3p	chr3	94076514	17809434	0	0	0.189307971169085	0	0	4486.5	3	p	0	3	1.02906575402798	DEL	142177	0.001511291117781
6436B	chr3p	chr3	94076514	17809434	0	0	0.189307971169085	0	0	4486.5	3	p	0	3	1.02906575402798	INV	889	9.44975490907327e-06
6436B	chr3q	chr3	107029434	5803045	56829820	0	0.0542191505936582	0.530973750641342	0	5081.41666666667	3	q	NA	11	1.39678828467197	DEL	396440	0.00370402780977053
6436B	chr3q	chr3	107029434	5803045	56829820	0	0.0542191505936582	0.530973750641342	0	5081.41666666667	3	q	NA	11	1.39678828467197	INV	9322	8.70975361786927e-05
6436B	chr3q	chr3	107029434	5803045	56829820	0	0.0542191505936582	0.530973750641342	0	5081.41666666667	3	q	NA	11	1.39678828467197	DUP	4756	4.44363743902448e-05
6436B	chr4p	chr4	52452474	0	26824254	0	0	0.511401120946173	0	4571.25	4	p	0	2	1.04206118415327	DEL	103760	0.00197817170644801
6436B	chr4p	chr4	52452474	0	26824254	0	0	0.511401120946173	0	4571.25	4	p	0	2	1.04206118415327	INV	2018	3.84729231265622e-05
6436B	chr4q	chr4	141122471	111901138	0	11810641	0.792936356677031	0	0.0836907185390766	5689	4	q	-1	6	0.872621300794984	DEL	212069	0.00150273020658772
6436B	chr5p	chr5	48317879	6001500	0	0	0.124208680600405	0	0	5587.5	5	p	0	5	1.03423429451533	DEL	138296	0.00286221172911998
6436B	chr5p	chr5	48317879	6001500	0	0	0.124208680600405	0	0	5587.5	5	p	0	5	1.03423429451533	DUP	111261	0.00230268799671443
6436B	chr5p	chr5	48317879	6001500	0	0	0.124208680600405	0	0	5587.5	5	p	0	5	1.03423429451533	INV	102804955	2.12767938344314
6436B	chr5q	chr5	133727560	9002248	0	11602844	0.0673178213974741	0	0.0867647925379032	7119.5	5	q	0	6	1.0233824897379	DEL	199135	0.00148910964949933
6436B	chr6p	chr6	59672548	9607094	0	0	0.160996879167955	0	0	2295.16666666667	6	p	0	NA	NA	DEL	89474	0.00149941644858202
6436B	chr6p	chr6	59672548	9607094	0	0	0.160996879167955	0	0	2295.16666666667	6	p	0	NA	NA	DUP	12226	0.000204884832469363
6436B	chr6q	chr6	112454080	600441	0	0	0.00533943277113645	0	0	5735.5	6	q	0	12	1.03134891268874	DEL	230168	0.00204677322512442
6436B	chr7p	chr7	62064435	27428633	0	0	0.441938011680925	0	0	6975	7	p	0	6	0.980901322640336	DEL	129574	0.0020877334982587
6436B	chr7p	chr7	62064435	27428633	0	0	0.441938011680925	0	0	6975	7	p	0	6	0.980901322640336	DUP	815	1.31315140466517e-05
6436B	chr7p	chr7	62064435	27428633	0	0	0.441938011680925	0	0	6975	7	p	0	6	0.980901322640336	INV	328210	0.00528821377331478
6436B	chr7q	chr7	98502993	18218966	0	0	0.184958501717811	0	0	5743.5	7	q	0	7	1.01002819160507	DEL	198494	0.00201510628210048
6436B	chr7q	chr7	98502993	18218966	0	0	0.184958501717811	0	0	5743.5	7	q	0	7	1.01002819160507	INV	12686	0.000128787964848946
6436B	chr7q	chr7	98502993	18218966	0	0	0.184958501717811	0	0	5743.5	7	q	0	7	1.01002819160507	DUP	96572	0.00098039660581684
6436B	chr8q	chr8	100988875	0	25410287	0	0	0.251614714987171	0	4448	8	q	0	7	1.02694610775706	DEL	106211	0.00105170990368989
6436B	chr8q	chr8	100988875	0	25410287	0	0	0.251614714987171	0	4448	8	q	0	7	1.02694610775706	INV	2109	2.08834884040445e-05
6436B	chr9p	chr9	46267185	6200713	0	0	0.134019672906402	0	0	5468.5	9	p	0	3	0.995604930347596	DEL	66104	0.0014287448004455
6436B	chr9q	chr9	104350062	14201565	200023	0	0.136095415065494	0.00191684601011545	0	3770.5	9	q	0	4	0.976842162392901	DEL	156149	0.00149639585264453
6439C	chr10q	chr10	94108943	32237816	0	0	0.342558475021869	0	0	6709.5	10	q	0	5	0.989976750294084	DEL	263173	0.00279647174445472
6439C	chr10q	chr10	94108943	32237816	0	0	0.342558475021869	0	0	6709.5	10	q	0	5	0.989976750294084	DUP	3735	3.96880453752413e-05
6439C	chr11p	chr11	52743313	0	0	44842527	0	0	0.850203076928444	2171	11	p	-1	2	0.671225903929953	DEL	118242	0.0022418386952674
6439C	chr11p	chr11	52743313	0	0	44842527	0	0	0.850203076928444	2171	11	p	-1	2	0.671225903929953	DUP	8924697	0.169210019097587
6439C	chr12q	chr12	97412884	18417204	0	71066385	0.189063327598431	0	0.7295378401896	6020.5	12	q	NA	2	0.793353437638901	DEL	82336616	0.845233326630592
6439C	chr12q	chr12	97412884	18417204	0	71066385	0.189063327598431	0	0.7295378401896	6020.5	12	q	NA	2	0.793353437638901	INV	1996017470	20.4902820657686
6439C	chr12q	chr12	97412884	18417204	0	71066385	0.189063327598431	0	0.7295378401896	6020.5	12	q	NA	2	0.793353437638901	DUP	206102721	2.11576449168675
6439C	chr13q	chr13	97043744	50073500	0	0	0.515988954424512	0	0	8785	13	q	0	2	0.968318899540111	DEL	228468	0.00235427849939508
6439C	chr13q	chr13	97043744	50073500	0	0	0.515988954424512	0	0	8785	13	q	0	2	0.968318899540111	INV	35851881	0.369440414417647
6439C	chr14q	chr14	89761231	0	801280	0	0	0.00892679379586494	0	8998	14	q	0	8	1.02322037198215	DEL	596064	0.00664055064039841
6439C	chr15q	chr15	82566565	56086054	1602464	0	0.67928287921388	0.0194081466269064	0	5577.66666666667	15	q	NA	NA	NA	DEL	145591	0.00176331666456029
6439C	chr16p	chr16	36838903	31843111	0	0	0.8643881442398	0	0	7114	16	p	0	2	0.97821703192061	DEL	68734	0.00186579931546822
6439C	chr16p	chr16	36838903	31843111	0	0	0.8643881442398	0	0	7114	16	p	0	2	0.97821703192061	INV	115882	0.00314564198613623
6439C	chr16q	chr16	59491471	14018970	0	0	0.235646719846615	0	0	7530.5	16	q	0	5	0.970054177240066	DEL	98935	0.00166301149285752
6439C	chr16q	chr16	59491471	14018970	0	0	0.235646719846615	0	0	7530.5	16	q	0	5	0.970054177240066	INV	663	1.11444546395567e-05
6439C	chr17q	chr17	58587218	10409464	0	0	0.17767465934293	0	0	12546	17	q	0	4	0.974032356019349	DEL	112459	0.00191951425309186
6439C	chr19q	chr19	33914441	23240371	0	0	0.685264751968048	0	0	6130	19	q	NA	NA	NA	DEL	115592	0.00340834159702057
6439C	chr1p	chr1	124048267	17413137	0	0	0.140373883659334	0	0	3435.75	1	p	0	9	1.00281002019909	DEL	228019	0.00183814740434866
6439C	chr1p	chr1	124048267	17413137	0	0	0.140373883659334	0	0	3435.75	1	p	0	9	1.00281002019909	INV	128772786	1.03808613464951
6439C	chr1q	chr1	124339061	6805117	0	400302	0.0547303232409001	0	0.00321943882140143	3943.5	1	q	0	5	1.00754671507421	DEL	274178	0.00220508340496475
6439C	chr1q	chr1	124339061	6805117	0	400302	0.0547303232409001	0	0.00321943882140143	3943.5	1	q	0	5	1.00754671507421	INV	1197	9.62690236176064e-06
6439C	chr21q	chr21	33956153	5210478	0	0	0.153447241211335	0	0	3747	21	q	0	NA	NA	DEL	53072	0.0015629567931326
6439C	chr21q	chr21	33956153	5210478	0	0	0.153447241211335	0	0	3747	21	q	0	NA	NA	INV	5663208	0.166780023638131
6439C	chr22q	chr22	37075304	35085400	0	0	0.946328046291947	0	0	5596.75	22	q	0	NA	NA	DEL	119712	0.00322888788720384
6439C	chr22q	chr22	37075304	35085400	0	0	0.946328046291947	0	0	5596.75	22	q	0	NA	NA	DUP	106247	0.00286570812743707
6439C	chr3p	chr3	94076514	4402332	0	0	0.0467952288283131	0	0	4767.66666666667	3	p	0	10	1.04173407308026	DEL	179437	0.00190735171160785
6439C	chr3p	chr3	94076514	4402332	0	0	0.0467952288283131	0	0	4767.66666666667	3	p	0	10	1.04173407308026	DUP	44559	0.000473646376820468
6439C	chr3p	chr3	94076514	4402332	0	0	0.0467952288283131	0	0	4767.66666666667	3	p	0	10	1.04173407308026	INV	94518088	1.00469377511161
6439C	chr6q	chr6	112454080	1801323	0	400294	0.0160182983134093	0	0.0035596218474243	9609	6	q	0	3	1.03846089912965	DEL	1013664	0.00901402599176482
6439C	chr6q	chr6	112454080	1801323	0	400294	0.0160182983134093	0	0.0035596218474243	9609	6	q	0	3	1.03846089912965	INV	2584614	0.0229837281137332
6439C	chr6q	chr6	112454080	1801323	0	400294	0.0160182983134093	0	0.0035596218474243	9609	6	q	0	3	1.03846089912965	DUP	3274605	0.0291194859270557
6439C	chr7p	chr7	62064435	4805016	0	0	0.0774197976667314	0	0	7063	7	p	0	6	1.01599937473261	DEL	166019	0.00267494580430805
6439C	chr7p	chr7	62064435	4805016	0	0	0.0774197976667314	0	0	7063	7	p	0	6	1.01599937473261	INV	116032	0.00186954090535103
6439C	chr7q	chr7	98502993	4604807	0	0	0.0467478891732762	0	0	6938.5	7	q	0	3	1.02977810090052	DEL	340581	0.00345757006591668
6439C	chr7q	chr7	98502993	4604807	0	0	0.0467478891732762	0	0	6938.5	7	q	0	3	1.02977810090052	INV	19962	0.000202653740683798
6439C	chr7q	chr7	98502993	4604807	0	0	0.0467478891732762	0	0	6938.5	7	q	0	3	1.02977810090052	DUP	96572	0.00098039660581684
6439C	chr8q	chr8	100988875	0	82033210	0	0	0.81229947358063	0	2447	8	q	NA	5	1.24546027442418	DEL	137566	0.00136218964712697
6439C	chr9p	chr9	46267185	1600184	0	0	0.0345857220403619	0	0	3033	9	p	0	4	1.04370852244444	DEL	91378	0.00197500669210802
6439C	chr9p	chr9	46267185	1600184	0	0	0.0345857220403619	0	0	3033	9	p	0	4	1.04370852244444	INV	821646	0.0177587203543937
6439C	chr9q	chr9	104350062	33603811	0	400046	0.322029621793612	0	0.0038336920202309	7025.4	9	q	0	NA	NA	DEL	306892	0.00294098531537049
6439C	chr9q	chr9	104350062	33603811	0	400046	0.322029621793612	0	0.0038336920202309	7025.4	9	q	0	NA	NA	DUP	42675384	0.408963666931027
6439C	chr9q	chr9	104350062	33603811	0	400046	0.322029621793612	0	0.0038336920202309	7025.4	9	q	0	NA	NA	INV	9978	9.56204510927842e-05
6478A	chr10p	chr10	40649191	0	20824440	600705	0	0.512296542383832	0.0147777848764567	3217	10	p	NA	5	1.72411418592074	DEL	8785709	0.216134904136223
6478A	chr10p	chr10	40649191	0	20824440	600705	0	0.512296542383832	0.0147777848764567	3217	10	p	NA	5	1.72411418592074	INV	64112505	1.57721478393014
6478A	chr10p	chr10	40649191	0	20824440	600705	0	0.512296542383832	0.0147777848764567	3217	10	p	NA	5	1.72411418592074	DUP	2286868	0.0562586350119489
6478A	chr11p	chr11	52743313	0	0	49246683	0	0	0.933704771256974	3144	11	p	-1	6	0.670989425237602	DEL	88022	0.00166887506668381
6478A	chr11p	chr11	52743313	0	0	49246683	0	0	0.933704771256974	3144	11	p	-1	6	0.670989425237602	DUP	2481	4.70391384022464e-05
6478A	chr11p	chr11	52743313	0	0	49246683	0	0	0.933704771256974	3144	11	p	-1	6	0.670989425237602	INV	25612821	0.485612669041097
6478A	chr11q	chr11	82384456	400378	57654432	0	0.00485987308091225	0.699821723651365	0	5482.66666666667	11	q	NA	3	1.3892162158519	DEL	122528	0.00148727085119067
6478A	chr11q	chr11	82384456	400378	57654432	0	0.00485987308091225	0.699821723651365	0	5482.66666666667	11	q	NA	3	1.3892162158519	INV	60824745	0.738303655242926
6478A	chr12p	chr12	35911664	3603366	30228242	0	0.100339711353949	0.84173882892199	0	3972	12	p	1	2	1.47322323839011	DEL	69057	0.0019229685374646
6478A	chr12p	chr12	35911664	3603366	30228242	0	0.100339711353949	0.84173882892199	0	3972	12	p	1	2	1.47322323839011	INV	99738133	2.77731861714901
6478A	chr12p	chr12	35911664	3603366	30228242	0	0.100339711353949	0.84173882892199	0	3972	12	p	1	2	1.47322323839011	DUP	338933	0.00943796422243202
6478A	chr12q	chr12	97412884	12611781	0	0	0.129467278681535	0	0	6452.5	12	q	0	11	1.00774727054538	DEL	140947	0.00144690306058488
6478A	chr12q	chr12	97412884	12611781	0	0	0.129467278681535	0	0	6452.5	12	q	0	11	1.00774727054538	INV	21374330	0.219419948597354
6478A	chr14q	chr14	89761231	0	400640	48877977	0	0.00446339689793247	0.544533274059042	6185.5	14	q	NA	5	0.662722322150137	DEL	99949	0.0011134985437087
6478A	chr16p	chr16	36838903	8010862	0	0	0.217456583872761	0	0	6405.5	16	p	0	3	0.989970064050316	DEL	49072	0.00133207006734158
6478A	chr16q	chr16	59491471	4005420	0	0	0.0673276342418899	0	0	4328.83333333333	16	q	0	5	0.991783714803529	DEL	112293	0.00188754788060292
6478A	chr16q	chr16	59491471	4005420	0	0	0.0673276342418899	0	0	4328.83333333333	16	q	0	5	0.991783714803529	INV	432	7.2615451045075e-06
6478A	chr16q	chr16	59491471	4005420	0	0	0.0673276342418899	0	0	4328.83333333333	16	q	0	5	0.991783714803529	DUP	1721	2.89285164927255e-05
6478A	chr17p	chr17	25689679	7807137	0	0	0.303901695307287	0	0	6773.5	17	p	0	2	0.961985564512113	DEL	105964	0.00412476932856966
6478A	chr17q	chr17	58587218	20818990	0	0	0.355350376937167	0	0	2927.83333333333	17	q	0	6	0.966726911598631	DEL	113084	0.00193018210900541
6478A	chr19p	chr19	27792923	19433853	0	0	0.699237464155893	0	0	3424.66666666667	19	p	0	NA	NA	DEL	92474	0.00332724989019687
6478A	chr19q	chr19	33914441	8614964	0	4608004	0.254020521818419	0	0.135871441902876	4785.66666666667	19	q	NA	3	0.855136158953883	DEL	89006	0.00262442774746015
6478A	chr20q	chr20	38197502	8201267	0	0	0.214706893660219	0	0	6056.33333333333	20	q	0	5	0.973660391355025	DEL	113969	0.00298367678598459
6478A	chr2p	chr2	93503283	0	0	200080	0	0	0.00213981791420094	5008.5	2	p	0	7	1.02473979541693	DEL	138250	0.00147855771010736
6478A	chr5p	chr5	48317879	4801200	0	0	0.0993669444803237	0	0	4829.5	5	p	0	NA	NA	DEL	184699	0.00382258087115124
6478A	chr5p	chr5	48317879	4801200	0	0	0.0993669444803237	0	0	4829.5	5	p	0	NA	NA	DUP	115040	0.00238089921124228
6478A	chr5p	chr5	48317879	4801200	0	0	0.0993669444803237	0	0	4829.5	5	p	0	NA	NA	INV	9524	0.00019711130118108
6478A	chr5q	chr5	133727560	6401575	0	0	0.0478702744595056	0	0	9295.66666666667	5	q	0	6	1.03723260327128	DEL	212031	0.00158554452051619
6478A	chr7p	chr7	62064435	6606897	0	0	0.106452221791756	0	0	9319	7	p	0	5	1.01407152137093	DEL	126045	0.00203087323682234
6478A	chr7p	chr7	62064435	6606897	0	0	0.106452221791756	0	0	9319	7	p	0	5	1.01407152137093	INV	1095	1.76429544553173e-05
6478A	chr7q	chr7	98502993	5806061	0	0	0.0589429906967395	0	0	8043	7	q	0	3	1.04048053050475	DEL	170516	0.00173107430349857
6478A	chr7q	chr7	98502993	5806061	0	0	0.0589429906967395	0	0	8043	7	q	0	3	1.04048053050475	INV	12686	0.000128787964848946
6478A	chr7q	chr7	98502993	5806061	0	0	0.0589429906967395	0	0	8043	7	q	0	3	1.04048053050475	DUP	96572	0.00098039660581684
6478A	chr9q	chr9	104350062	8400924	0	0	0.0805071299334734	0	0	1570	9	q	0	2	0.926108036859877	DEL	198685	0.00190402378486368
6478A	chr9q	chr9	104350062	8400924	0	0	0.0805071299334734	0	0	1570	9	q	0	2	0.926108036859877	INV	9978	9.56204510927842e-05
6483C	chr10q	chr10	94108943	18221385	0	0	0.193620121734871	0	0	7840.5	10	q	0	8	0.991027031812256	DEL	236233	0.0025102077705835
6483C	chr10q	chr10	94108943	18221385	0	0	0.193620121734871	0	0	7840.5	10	q	0	8	0.991027031812256	INV	6197	6.58492147765383e-05
6483C	chr10q	chr10	94108943	18221385	0	0	0.193620121734871	0	0	7840.5	10	q	0	8	0.991027031812256	DUP	9817	0.000104315272141565
6483C	chr11p	chr11	52743313	5405118	2402279	13612920	0.102479683064278	0.04554660796526	0.258097552575053	6273.5	11	p	0	4	1.00467938713036	DEL	118448	0.00224574440365549
6483C	chr11p	chr11	52743313	5405118	2402279	13612920	0.102479683064278	0.04554660796526	0.258097552575053	6273.5	11	p	0	4	1.00467938713036	DUP	1620856	0.0307310236655024
6483C	chr11p	chr11	52743313	5405118	2402279	13612920	0.102479683064278	0.04554660796526	0.258097552575053	6273.5	11	p	0	4	1.00467938713036	INV	2910511	0.0551825593511731
6483C	chr11q	chr11	82384456	11811151	0	0	0.143366255886911	0	0	3571.5	11	q	0	2	0.981082432547665	DEL	118843	0.00144254153963218
6483C	chr11q	chr11	82384456	11811151	0	0	0.143366255886911	0	0	3571.5	11	q	0	2	0.981082432547665	INV	651	7.90197607179684e-06
6483C	chr11q	chr11	82384456	11811151	0	0	0.143366255886911	0	0	3571.5	11	q	0	2	0.981082432547665	DUP	6038	7.32905246106134e-05
6483C	chr12q	chr12	97412884	13612716	0	3202992	0.139742459529275	0	0.0328805787127707	3204	12	q	0	3	1.01917811602694	DEL	149945	0.00153927277217252
6483C	chr12q	chr12	97412884	13612716	0	3202992	0.139742459529275	0	0.0328805787127707	3204	12	q	0	3	1.01917811602694	DUP	27356	0.000280825275638077
6483C	chr12q	chr12	97412884	13612716	0	3202992	0.139742459529275	0	0.0328805787127707	3204	12	q	0	3	1.01917811602694	INV	25303693	0.259757148756626
6483C	chr13q	chr13	97043744	2203234	0	0	0.0227035139946785	0	0	4782	13	q	0	5	0.994462366017304	DEL	147668	0.00152166429193004
6483C	chr14q	chr14	89761231	8012773	400640	0	0.0892676371606356	0.00446339689793247	0	4236	14	q	0	3	0.996103140895263	DEL	125085	0.0013935303538785
6483C	chr14q	chr14	89761231	8012773	400640	0	0.0892676371606356	0.00446339689793247	0	4236	14	q	0	3	0.996103140895263	INV	599	6.67325963923111e-06
6483C	chr15q	chr15	82566565	6009223	2604004	0	0.0727803439564187	0.0315382382687229	0	2935	15	q	0	6	0.985157136039191	DEL	150975	0.00182852465765047
6483C	chr16p	chr16	36838903	4606255	0	0	0.125037789534612	0	0	5642	16	p	0	2	0.985782924689236	DEL	59990	0.00162844154181247
6483C	chr16q	chr16	59491471	8010840	0	0	0.13465526848378	0	0	126	16	q	0	4	0.968926823516029	DEL	95402	0.00160362482884311
6483C	chr17q	chr17	58587218	0	3202912	0	0	0.0546691259516709	0	6656	17	q	0	2	0.974095762689383	DEL	84270	0.00143836834853637
6483C	chr18q	chr18	62092914	2203894	0	0	0.0354934864226214	0	0	4160	18	q	0	5	1.00372938398624	DEL	100988	0.00162640136360809
6483C	chr19p	chr19	27792923	18632457	801396	0	0.670402929551526	0.0288345346043667	0	5167.5	19	p	NA	NA	NA	DEL	91335	0.00328626823454302
6483C	chr19q	chr19	33914441	25844897	0	0	0.76206171288508	0	0	4462.5	19	q	NA	2	0.861148846551898	DEL	87640	0.00258414992008861
6483C	chr1p	chr1	124048267	46034730	0	0	0.371103370593642	0	0	7570	1	p	0	3	1.01725857668354	DEL	239008	0.00192673388980114
6483C	chr1p	chr1	124048267	46034730	0	0	0.371103370593642	0	0	7570	1	p	0	3	1.01725857668354	INV	128772786	1.03808613464951
6483C	chr1q	chr1	124339061	15611778	0	0	0.125558114034656	0	0	5543	1	q	0	4	1.00325556446779	DEL	251759	0.00202477803817418
6483C	chr20q	chr20	38197502	8401298	0	0	0.219943649718246	0	0	6776.33333333333	20	q	0	8	0.962463397323691	DEL	156614	0.00410011104914662
6483C	chr21q	chr21	33956153	4609269	6012090	12825792	0.135741790302335	0.177054509090002	0.377716286058671	8830	21	q	NA	2	0.593753011592976	DEL	50547	0.00148859619050485
6483C	chr21q	chr21	33956153	4609269	6012090	12825792	0.135741790302335	0.177054509090002	0.377716286058671	8830	21	q	NA	2	0.593753011592976	DUP	315191	0.00928229413973956
6483C	chr21q	chr21	33956153	4609269	6012090	12825792	0.135741790302335	0.177054509090002	0.377716286058671	8830	21	q	NA	2	0.593753011592976	INV	13671623	0.402625792150247
6483C	chr22q	chr22	37075304	35085400	0	0	0.946328046291947	0	0	5352.5	22	q	0	NA	NA	DEL	81881	0.00220850515480601
6483C	chr2q	chr2	149193469	3401343	1600640	0	0.0227982030500276	0.0107286197628396	0	3141	2	q	0	6	1.01499883605736	DEL	237002	0.00158855479122883
6483C	chr2q	chr2	149193469	3401343	1600640	0	0.0227982030500276	0.0107286197628396	0	3141	2	q	0	6	1.01499883605736	INV	809	5.42248937183705e-06
6483C	chr3p	chr3	94076514	3401802	0	0	0.036159949549151	0	0	3060	3	p	0	3	1.02715838006954	DEL	146662	0.00155896507814905
6483C	chr3p	chr3	94076514	3401802	0	0	0.036159949549151	0	0	3060	3	p	0	3	1.02715838006954	INV	94518085	1.00469374322267
6483C	chr3q	chr3	107029434	8604515	0	0	0.0803939129492173	0	0	5834.5	3	q	0	6	1.00930248149684	DEL	214635	0.00200538293045631
6483C	chr4q	chr4	141122471	1801620	0	0	0.012766358094736	0	0	5857	4	q	0	2	0.9837638193546	DEL	214268	0.00151831241673766
6483C	chr4q	chr4	141122471	1801620	0	0	0.012766358094736	0	0	5857	4	q	0	2	0.9837638193546	INV	11552	8.18579771041566e-05
6483C	chr5q	chr5	133727560	11002695	200050	0	0.0822769442589097	0.00149595191896121	0	3951	5	q	0	6	1.00782114584623	DEL	233000	0.00174234839849018
6483C	chr5q	chr5	133727560	11002695	200050	0	0.0822769442589097	0.00149595191896121	0	3951	5	q	0	6	1.00782114584623	INV	79604927	0.59527689729776
6483C	chr5q	chr5	133727560	11002695	200050	0	0.0822769442589097	0.00149595191896121	0	3951	5	q	0	6	1.00782114584623	DUP	2082	1.55689672345775e-05
6483C	chr6p	chr6	59672548	8606364	0	0	0.14422652104616	0	0	3580.5	6	p	0	4	1.00639144060666	DEL	90973	0.00152453687749348
6483C	chr6p	chr6	59672548	8606364	0	0	0.14422652104616	0	0	3580.5	6	p	0	4	1.00639144060666	INV	12667	0.000212275165457993
6483C	chr6p	chr6	59672548	8606364	0	0	0.14422652104616	0	0	3580.5	6	p	0	4	1.00639144060666	DUP	12226	0.000204884832469363
6483C	chr7p	chr7	62064435	7607942	0	0	0.122581346305658	0	0	7881.5	7	p	0	3	0.990879868120873	DEL	107507	0.00173218365719433
6483C	chr7p	chr7	62064435	7607942	0	0	0.122581346305658	0	0	7881.5	7	p	0	3	0.990879868120873	INV	328210	0.00528821377331478
6483C	chr8q	chr8	100988875	0	41016605	0	0	0.406149736790315	0	4014.5	8	q	0	2	1.04589501360027	DEL	142219	0.00140826402908241
6500D	chr14q	chr14	89761231	26642473	400640	0	0.296814924474465	0.00446339689793247	0	5449.5	14	q	0	5	1.02517926910807	DEL	120253	0.00133969865007756
6500D	chr15q	chr15	82566565	58690064	1602464	6209543	0.710821190151243	0.0194081466269064	0.0752065076220623	6113.25	15	q	NA	3	0.856419400825583	DEL	126543	0.00153261795497972
6500D	chr16p	chr16	36838903	64086742	0	0	1.73964849061874	0	0	5589	16	p	-1	2	0.849952797559036	DEL	93284	0.00253221438217093
6500D	chr16q	chr16	59491471	23031165	0	7610298	0.387133896890867	0	0.127922505059591	4864	16	q	NA	3	0.860594806852627	DEL	104818	0.00176189961750988
6500D	chr16q	chr16	59491471	23031165	0	7610298	0.387133896890867	0	0.127922505059591	4864	16	q	NA	3	0.860594806852627	INV	1095	1.84059997440642e-05
6500D	chr16q	chr16	59491471	23031165	0	7610298	0.387133896890867	0	0.127922505059591	4864	16	q	NA	3	0.860594806852627	DUP	1721	2.89285164927255e-05
6500D	chr17p	chr17	25689679	8808052	0	0	0.342863451115913	0	0	5040.5	17	p	0	2	0.98279071564156	DEL	25791532	1.00396474397364
6500D	chr17p	chr17	25689679	8808052	0	0	0.342863451115913	0	0	5040.5	17	p	0	2	0.98279071564156	DUP	1083	4.21570078785336e-05
6500D	chr17q	chr17	58587218	9808918	0	0	0.167424198226992	0	0	5518	17	q	0	3	0.982854756764217	DEL	124308	0.00212175973264339
6500D	chr17q	chr17	58587218	9808918	0	0	0.167424198226992	0	0	5518	17	q	0	3	0.982854756764217	DUP	2884	4.92257543275054e-05
6500D	chr19p	chr19	27792923	15026175	0	19233504	0.540647523831876	0	0.692028830504802	5300	19	p	-1	3	0.80326315356168	DEL	103900	0.00373836174050495
6500D	chr19p	chr19	27792923	15026175	0	19233504	0.540647523831876	0	0.692028830504802	5300	19	p	-1	3	0.80326315356168	INV	709	2.55100911840039e-05
6500D	chr19q	chr19	33914441	6210788	0	19033065	0.183131073869093	0	0.561208277028656	5812.5	19	q	NA	6	0.791873009209905	DEL	70865	0.00208952286726471
6500D	chr1p	chr1	124048267	2802114	0	0	0.0225889008187434	0	0	4352	1	p	0	3	0.992123049776531	DEL	285121	0.00229846822446943
6500D	chr1p	chr1	124048267	2802114	0	0	0.0225889008187434	0	0	4352	1	p	0	3	0.992123049776531	INV	128773621	1.03809286590034
6500D	chr1p	chr1	124048267	2802114	0	0	0.0225889008187434	0	0	4352	1	p	0	3	0.992123049776531	DUP	13972	0.000112633576735095
6500D	chr2p	chr2	93503283	14605840	0	0	0.156206707736668	0	0	4894.75	2	p	0	8	1.0093895162765	DEL	188496	0.00201592921608966
6500D	chr2p	chr2	93503283	14605840	0	0	0.156206707736668	0	0	4894.75	2	p	0	8	1.0093895162765	INV	3907	4.17846291022744e-05
6500D	chr2q	chr2	149193469	12204819	0	0	0.0818053168265697	0	0	7224	2	q	0	NA	NA	DEL	275850	0.00184894152437732
6500D	chr2q	chr2	149193469	12204819	0	0	0.0818053168265697	0	0	7224	2	q	0	NA	NA	DUP	156128	0.00104648012440813
6500D	chr4p	chr4	52452474	9008145	0	0	0.171739182407297	0	0	6665.5	4	p	0	2	0.993954439286917	DEL	120200	0.00229159829524914
6500D	chr4q	chr4	141122471	111700918	0	7807059	0.791517589002534	0	0.0553211614328947	6759.5	4	q	0	3	0.934488210283599	DEL	225008	0.00159441652633761
6500D	chr4q	chr4	141122471	111700918	0	7807059	0.791517589002534	0	0.0553211614328947	6759.5	4	q	0	3	0.934488210283599	INV	10240434	0.0725641630807329
6500D	chr5q	chr5	133727560	2800700	0	124631092	0.0209433268654569	0	0.931977611795205	4729.5	5	q	-1	10	0.739354436172068	DEL	196344	0.00146823885816805
6500D	chr6p	chr6	59672548	2401776	0	0	0.0402492616873005	0	0	4441	6	p	0	NA	NA	DEL	88762	0.00148748466380219
6500D	chr6p	chr6	59672548	2401776	0	0	0.0402492616873005	0	0	4441	6	p	0	NA	NA	INV	476	7.97686735280686e-06
6500D	chr6p	chr6	59672548	2401776	0	0	0.0402492616873005	0	0	4441	6	p	0	NA	NA	DUP	12226	0.000204884832469363
6500D	chr6q	chr6	112454080	101874823	0	0	0.905923760169484	0	0	5955.5	6	q	0	NA	NA	DEL	315917	0.00280929780404588
6500D	chr6q	chr6	112454080	101874823	0	0	0.905923760169484	0	0	5955.5	6	q	0	NA	NA	DUP	80570	0.000716470225002063
6500D	chr7p	chr7	62064435	0	45247234	0	0	0.729036428028387	0	7021	7	p	1	6	1.22246149611374	DEL	136131	0.00219338176525735
