filename	chr	Arm	arm_size.y	type	sv_count	sv_size_sum	chr_arm_length_mb	sv_rate	sv_proportion	region
6436B	chr1	p	124048267	INS	2	2e-06	124.048267	0.0161227564751066	1.61227564751066e-08	chr1p
6436B	chr1	q	124339061	DEL	2	0.042689	124.339061	0.0160850498943369	0.000343327347469674	chr1q
6436B	chr1	q	124339061	DUP	2	0.130416	124.339061	0.0160850498943369	0.00104887393350992	chr1q
6436B	chr1	q	124339061	INS	5	5e-06	124.339061	0.0402126247358423	4.02126247358423e-08	chr1q
6436B	chr10	p	40649191	DEL	4	0.00963	40.649191	0.0984029423857414	0.000236905083793673	chr10p
6436B	chr10	p	40649191	DUP	5	40.627029	40.649191	0.123003677982177	0.999454798497712	chr10p
6436B	chr10	p	40649191	INS	2	2e-06	40.649191	0.0492014711928707	4.92014711928707e-08	chr10p
6436B	chr10	q	94108943	DEL	3	0.023891	94.108943	0.0318779480925633	0.000253865352626477	chr10q
6436B	chr10	q	94108943	INS	2	2e-06	94.108943	0.0212519653950422	2.12519653950422e-08	chr10q
6436B	chr11	p	52743313	DEL	4	0.04644	52.743313	0.07583899782708	0.000880490764772399	chr11p
6436B	chr11	q	82384456	DUP	2	0.015205	82.384456	0.0242764241837077	0.000184561514856638	chr11q
6436B	chr11	q	82384456	INS	3	3e-06	82.384456	0.0364146362755615	3.64146362755615e-08	chr11q
6436B	chr12	p	35911664	DEL	1	0.027491	35.911664	0.0278461059337156	0.000765517298223775	chr12p
6436B	chr12	p	35911664	INS	3	3e-06	35.911664	0.0835383178011467	8.35383178011467e-08	chr12p
6436B	chr12	q	97412884	DEL	2	0.001619	97.412884	0.0205311650561542	1.66199781129568e-05	chr12q
6436B	chr12	q	97412884	INS	1	1e-06	97.412884	0.0102655825280771	1.02655825280771e-08	chr12q
6436B	chr13	q	97043744	DEL	10	0.113167	97.043744	0.103046312805079	0.00116614420812124	chr13q
6436B	chr13	q	97043744	INS	3	3e-06	97.043744	0.0309138938415237	3.09138938415237e-08	chr13q
6436B	chr14	p	11400261	DEL	4	0.036383	11.400261	0.350869159925374	0.00319141816139122	chr14p
6436B	chr14	p	11400261	INS	1	1e-06	11.400261	0.0877172899813434	8.77172899813434e-08	chr14p
6436B	chr14	q	89761231	DEL	3	0.070288	89.761231	0.0334220015320423	0.000783055214561396	chr14q
6436B	chr14	q	89761231	INS	2	2e-06	89.761231	0.0222813343546948	2.22813343546948e-08	chr14q
6436B	chr15	q	82566565	DEL	2	0.005549	82.566565	0.0242228800483586	6.72063806941708e-05	chr15q
6436B	chr16	p	36838903	DEL	2	0.072074	36.838903	0.0542904331326044	0.00195646433879967	chr16p
6436B	chr16	p	36838903	INS	1	1e-06	36.838903	0.0271452165663022	2.71452165663022e-08	chr16p
6436B	chr16	q	59491471	DEL	3	0.339366	59.491471	0.0504273965590799	0.00570444795355623	chr16q
6436B	chr16	q	59491471	DUP	1	0.007197	59.491471	0.01680913218636	0.000120975324345233	chr16q
6436B	chr17	p	25689679	INS	1	1e-06	25.689679	0.0389261383919978	3.89261383919978e-08	chr17p
6436B	chr17	q	58587218	DEL	1	0.001895	58.587218	0.017068569461687	3.23449391298969e-05	chr17q
6436B	chr18	q	62092914	DEL	1	0.005862	62.092914	0.0161048972512387	9.44069076867612e-05	chr18q
6436B	chr18	q	62092914	INS	2	2e-06	62.092914	0.0322097945024774	3.22097945024774e-08	chr18q
6436B	chr19	p	27792923	DEL	2	0.013002	27.792923	0.0719607649760337	0.000467816933109195	chr19p
6436B	chr19	p	27792923	INS	1	1e-06	27.792923	0.0359803824880168	3.59803824880168e-08	chr19p
6436B	chr19	q	33914441	DEL	1	0.006551	33.914441	0.0294859644008285	0.000193162552789828	chr19q
6436B	chr19	q	33914441	DUP	2	0.024792	33.914441	0.0589719288016571	0.000731016029425341	chr19q
6436B	chr2	p	93503283	DEL	3	0.049668	93.503283	0.0320844349390385	0.000531189904850721	chr2p
6436B	chr2	p	93503283	DUP	2	0.034757	93.503283	0.0213896232926923	0.000371719568392053	chr2p
6436B	chr2	q	149193469	DEL	3	0.030228	149.193469	0.0201081188078012	0.000202609405107405	chr2q
6436B	chr2	q	149193469	DUP	1	0.017262	149.193469	0.00670270626926705	0.000115702115620088	chr2q
6436B	chr2	q	149193469	INS	2	2e-06	149.193469	0.0134054125385341	1.34054125385341e-08	chr2q
6436B	chr20	p	28012753	DEL	1	0.003311	28.012753	0.0356980265381271	0.000118196165867739	chr20p
6436B	chr20	p	28012753	INV	1	0.000618	28.012753	0.0356980265381271	2.20613804005626e-05	chr20p
6436B	chr20	q	38197502	DEL	1	0.003036	38.197502	0.0261797224331581	7.94816373070679e-05	chr20q
6436B	chr20	q	38197502	INS	1	1e-06	38.197502	0.0261797224331581	2.61797224331581e-08	chr20q
6436B	chr21	p	11134529	DEL	1	0.104592	11.134529	0.0898107140409801	0.00939348220297419	chr21p
6436B	chr21	q	33956153	DEL	1	0.000282	33.956153	0.0294497436149496	8.30482769941577e-06	chr21q
6436B	chr22	p	14249622	DEL	1	8e-05	14.249622	0.070177300141716	5.61418401133728e-06	chr22p
6436B	chr22	q	37075304	DEL	1	0.000528	37.075304	0.0269721321772574	1.42412857895919e-05	chr22q
6436B	chr22	q	37075304	INS	1	1e-06	37.075304	0.0269721321772574	2.69721321772574e-08	chr22q
6436B	chr3	p	94076514	DEL	5	0.065038	94.076514	0.0531482278350577	0.000691330888387297	chr3p
6436B	chr3	p	94076514	INS	2	2e-06	94.076514	0.0212592911340231	2.12592911340231e-08	chr3p
6436B	chr3	q	107029434	DEL	5	0.181634	107.029434	0.046716121099921	0.00169704718797261	chr3q
6436B	chr3	q	107029434	INS	3	3e-06	107.029434	0.0280296726599526	2.80296726599526e-08	chr3q
6436B	chr4	p	52452474	DEL	6	0.122861	52.452474	0.114389265985814	0.00234232993471385	chr4p
6436B	chr4	p	52452474	INV	1	0.002017	52.452474	0.0190648776643024	3.84538582488979e-05	chr4p
6436B	chr4	q	141122471	DEL	5	0.029798	141.122471	0.0354302186219514	0.000211149930899382	chr4q
6436B	chr4	q	141122471	DUP	1	0.006745	141.122471	0.00708604372439029	4.77953649210125e-05	chr4q
6436B	chr4	q	141122471	INS	2	2e-06	141.122471	0.0141720874487806	1.41720874487806e-08	chr4q
6436B	chr5	p	48317879	DEL	2	0.010072	48.317879	0.0413925453971189	0.000208452858619891	chr5p
6436B	chr5	p	48317879	DUP	1	0.11125	48.317879	0.0206962726985595	0.00230246033771474	chr5p
6436B	chr5	p	48317879	INS	2	2e-06	48.317879	0.0413925453971189	4.13925453971189e-08	chr5p
6436B	chr5	q	133727560	INS	3	3e-06	133.72756	0.0224336703668264	2.24336703668264e-08	chr5q
6436B	chr6	p	59672548	DEL	4	0.017177	59.672548	0.0670324987630828	0.000287854307813368	chr6p
6436B	chr6	p	59672548	DUP	2	0.023132	59.672548	0.0335162493815414	0.000387648940346908	chr6p
6436B	chr6	q	112454080	DEL	7	0.031744	112.45408	0.0622476303216388	0.000282284110990015	chr6q
6436B	chr6	q	112454080	INS	3	3e-06	112.45408	0.0266775558521309	2.66775558521309e-08	chr6q
6436B	chr7	p	62064435	DEL	5	0.21219	62.064435	0.0805614358690287	0.00341886621540984	chr7p
6436B	chr7	q	98502993	DEL	6	0.051244	98.502993	0.0609118547291248	0.000520227847289879	chr7q
6436B	chr7	q	98502993	DUP	1	0.096571	98.502993	0.0101519757881875	0.000980386453841052	chr7q
6436B	chr7	q	98502993	INS	2	2e-06	98.502993	0.0203039515763749	2.03039515763749e-08	chr7q
6436B	chr8	p	45270456	DEL	2	0.310647	45.270456	0.0441789232253371	0.00686202498159064	chr8p
6436B	chr8	p	45270456	INS	1	1e-06	45.270456	0.0220894616126685	2.20894616126685e-08	chr8p
6436B	chr8	q	100988875	DEL	1	0.001162	100.988875	0.0099020807985038	1.15062178878614e-05	chr8q
6436B	chr8	q	100988875	INS	4	4e-06	100.988875	0.0396083231940152	3.96083231940152e-08	chr8q
6436B	chr8	q	100988875	INV	1	0.000887	100.988875	0.0099020807985038	8.78314566827287e-06	chr8q
6436B	chr9	p	46267185	DEL	2	0.006287	46.267185	0.0432271814245885	0.000135884644808194	chr9p
6436B	chr9	q	104350062	DEL	2	0.017901	104.350062	0.0191662559817166	0.000171547574164355	chr9q
6436B	chr9	q	104350062	DUP	3	0.018752	104.350062	0.0287493839725749	0.000179702816084575	chr9q
6436B	chr9	q	104350062	INS	3	3e-06	104.350062	0.0287493839725749	2.87493839725749e-08	chr9q
6436B	chrX	p	59373565	DEL	3	0.003758	59.373565	0.0505275369602617	6.32941612988878e-05	chrXp
6436B	chrX	p	59373565	INS	2	2e-06	59.373565	0.0336850246401745	3.36850246401745e-08	chrXp
6436B	chrX	q	94886001	DEL	3	0.456789	94.886001	0.0316168873003722	0.00481408211101657	chrXq
6436B	chrX	q	94886001	DUP	1	0.004627	94.886001	0.0105389624334574	4.87637791796073e-05	chrXq
6436B	chrY	p	10724418	DEL	11	0.003025	10.724418	1.02569668582482	0.000282066588601824	chrYp
6436B	chrY	p	10724418	INS	11	1.1e-05	10.724418	1.02569668582482	1.02569668582482e-06	chrYp
6439C	chr1	p	124048267	DEL	4	0.04905	124.048267	0.0322455129502132	0.000395410602551989	chr1p
6439C	chr1	p	124048267	INS	1	1e-06	124.048267	0.00806137823755329	8.06137823755329e-09	chr1p
6439C	chr1	q	124339061	DEL	4	0.061206	124.339061	0.0321700997886738	0.000492250781916392	chr1q
6439C	chr1	q	124339061	DUP	1	0.006393	124.339061	0.00804252494716845	5.14158619872479e-05	chr1q
6439C	chr1	q	124339061	INS	2	2e-06	124.339061	0.0160850498943369	1.60850498943369e-08	chr1q
6439C	chr1	q	124339061	INV	1	0.001196	124.339061	0.00804252494716845	9.61885983681347e-06	chr1q
6439C	chr10	p	40649191	DEL	1	0.011311	40.649191	0.0246007355964354	0.00027825892033128	chr10p
6439C	chr10	p	40649191	INS	1	1e-06	40.649191	0.0246007355964354	2.46007355964354e-08	chr10p
6439C	chr10	q	94108943	DEL	7	0.037092	94.108943	0.0743818788826477	0.000394138950216453	chr10q
6439C	chr10	q	94108943	INS	6	6e-06	94.108943	0.0637558961851266	6.37558961851266e-08	chr10q
6439C	chr11	p	52743313	DEL	4	0.038159	52.743313	0.07583899782708	0.000723485079520886	chr11p
6439C	chr11	q	82384456	DEL	2	0.021881	82.384456	0.0242764241837077	0.000265596218781854	chr11q
6439C	chr11	q	82384456	DUP	1	0.001512	82.384456	0.0121382120918538	1.8352976682883e-05	chr11q
6439C	chr11	q	82384456	INS	4	4e-06	82.384456	0.0485528483674153	4.85528483674153e-08	chr11q
6439C	chr11	q	82384456	INV	1	0.000197	82.384456	0.0121382120918538	2.3912277820952e-06	chr11q
6439C	chr12	p	35911664	DEL	2	0.02503	35.911664	0.0556922118674311	0.000696988031520901	chr12p
6439C	chr12	p	35911664	DUP	1	0.001388	35.911664	0.0278461059337156	3.86503950359972e-05	chr12p
6439C	chr12	p	35911664	INS	2	2e-06	35.911664	0.0556922118674311	5.56922118674311e-08	chr12p
6439C	chr12	q	97412884	DEL	9	234.456863	97.412884	0.0923902427526938	2.40683627640056	chr12q
6439C	chr12	q	97412884	DUP	7	226.077694	97.412884	0.0718590776965396	2.32081922551436	chr12q
6439C	chr12	q	97412884	INS	2	2e-06	97.412884	0.0205311650561542	2.05311650561542e-08	chr12q
6439C	chr13	q	97043744	DEL	3	0.066189	97.043744	0.0309138938415237	0.000682053239825537	chr13q
6439C	chr13	q	97043744	DUP	1	15.194374	97.043744	0.0103046312805079	0.156572421608136	chr13q
6439C	chr13	q	97043744	INS	2	2e-06	97.043744	0.0206092625610158	2.06092625610158e-08	chr13q
6439C	chr14	p	11400261	DEL	3	0.029684	11.400261	0.26315186994403	0.0026038000358062	chr14p
6439C	chr14	q	89761231	DUP	1	0.334347	89.761231	0.0111406671773474	0.00372484864874458	chr14q
6439C	chr14	q	89761231	INS	2	2e-06	89.761231	0.0222813343546948	2.22813343546948e-08	chr14q
6439C	chr15	q	82566565	DEL	3	0.012942	82.566565	0.0363343200725378	0.000156746256792928	chr15q
6439C	chr15	q	82566565	DUP	1	0.006157	82.566565	0.0121114400241793	7.45701362288718e-05	chr15q
6439C	chr15	q	82566565	INS	1	1e-06	82.566565	0.0121114400241793	1.21114400241793e-08	chr15q
6439C	chr16	p	36838903	DEL	4	0.012414	36.838903	0.108580866265209	0.000336980718454076	chr16p
6439C	chr16	p	36838903	INS	2	2e-06	36.838903	0.0542904331326044	5.42904331326044e-08	chr16p
6439C	chr16	q	59491471	DEL	3	0.015228	59.491471	0.0504273965590799	0.000255969464933889	chr16q
6439C	chr16	q	59491471	INV	1	0.000662	59.491471	0.01680913218636	1.11276455073703e-05	chr16q
6439C	chr17	q	58587218	DEL	3	0.002364	58.587218	0.0512057083850611	4.03500982074281e-05	chr17q
6439C	chr17	q	58587218	INS	1	1e-06	58.587218	0.017068569461687	1.7068569461687e-08	chr17q
6439C	chr18	p	18449624	DEL	1	0.000113	18.449624	0.0542016466026625	6.12478606610086e-06	chr18p
6439C	chr18	q	62092914	DUP	1	0.006954	62.092914	0.0161048972512387	0.000111993455485114	chr18q
6439C	chr19	p	27792923	DEL	6	0.020527	27.792923	0.215882294928101	0.000738569311331521	chr19p
6439C	chr19	p	27792923	INS	1	1e-06	27.792923	0.0359803824880168	3.59803824880168e-08	chr19p
6439C	chr19	q	33914441	DEL	1	0.005986	33.914441	0.0294859644008285	0.00017650298290336	chr19q
6439C	chr19	q	33914441	DUP	3	0.026134	33.914441	0.0884578932024856	0.000770586193651253	chr19q
6439C	chr19	q	33914441	INS	1	1e-06	33.914441	0.0294859644008285	2.94859644008285e-08	chr19q
6439C	chr2	p	93503283	DEL	3	0.021125	93.503283	0.0320844349390385	0.000225927896029062	chr2p
6439C	chr2	p	93503283	DUP	1	0.017497	93.503283	0.0106948116463462	0.000187127119376119	chr2p
6439C	chr2	p	93503283	INS	1	1e-06	93.503283	0.0106948116463462	1.06948116463462e-08	chr2p
6439C	chr2	q	149193469	DEL	8	0.051816	149.193469	0.0536216501541364	0.000347307428048342	chr2q
6439C	chr2	q	149193469	DUP	1	0.002119	149.193469	0.00670270626926705	1.42030345845769e-05	chr2q
6439C	chr2	q	149193469	INS	5	5e-06	149.193469	0.0335135313463353	3.35135313463353e-08	chr2q
6439C	chr20	q	38197502	DEL	3	0.07564	38.197502	0.0785391672994742	0.00198023420484408	chr20q
6439C	chr20	q	38197502	INS	3	3e-06	38.197502	0.0785391672994742	7.85391672994742e-08	chr20q
6439C	chr21	p	11134529	DEL	1	0.104592	11.134529	0.0898107140409801	0.00939348220297419	chr21p
6439C	chr21	q	33956153	DUP	1	16.903024	33.956153	0.0294497436149496	0.497789723117339	chr21q
6439C	chr21	q	33956153	INS	1	1e-06	33.956153	0.0294497436149496	2.94497436149495e-08	chr21q
6439C	chr22	p	14249622	DEL	1	0.016803	14.249622	0.070177300141716	0.00117918917428125	chr22p
6439C	chr22	p	14249622	INS	1	1e-06	14.249622	0.070177300141716	7.0177300141716e-08	chr22p
6439C	chr22	q	37075304	DEL	1	0.014982	37.075304	0.0269721321772574	0.00040409648427967	chr22q
6439C	chr22	q	37075304	DUP	1	0.106246	37.075304	0.0269721321772574	0.00286568115530489	chr22q
6439C	chr22	q	37075304	INS	2	2e-06	37.075304	0.0539442643545148	5.39442643545148e-08	chr22q
6439C	chr3	p	94076514	DEL	3	0.043209	94.076514	0.0318889367010346	0.000459296355305002	chr3p
6439C	chr3	p	94076514	DUP	1	0.044551	94.076514	0.0106296455670115	0.000473561339655932	chr3p
6439C	chr3	q	107029434	DEL	6	0.188258	107.029434	0.0560593453199052	0.00175893670520579	chr3q
6439C	chr3	q	107029434	DUP	1	0.051597	107.029434	0.0093432242199842	0.000482082340078525	chr3q
6439C	chr3	q	107029434	INS	4	4e-06	107.029434	0.0373728968799368	3.73728968799368e-08	chr3q
6439C	chr4	p	52452474	DEL	4	0.105686	52.452474	0.0762595106572094	0.00201489066082946	chr4p
6439C	chr4	q	141122471	DEL	6	0.023317	141.122471	0.0425162623463417	0.000165225281521608	chr4q
6439C	chr4	q	141122471	DUP	2	0.014461	141.122471	0.0141720874487806	0.000102471278298408	chr4q
6439C	chr4	q	141122471	INS	4	4e-06	141.122471	0.0283441748975611	2.83441748975611e-08	chr4q
6439C	chr5	p	48317879	DEL	1	0.000937	48.317879	0.0206962726985595	1.93924075185502e-05	chr5p
6439C	chr5	p	48317879	INS	1	1e-06	48.317879	0.0206962726985595	2.06962726985595e-08	chr5p
6439C	chr5	q	133727560	DEL	2	0.052388	133.72756	0.0149557802445509	0.000391751707725767	chr5q
6439C	chr5	q	133727560	DUP	2	0.012686	133.72756	0.0149557802445509	9.48645140911866e-05	chr5q
6439C	chr5	q	133727560	INS	2	2e-06	133.72756	0.0149557802445509	1.49557802445509e-08	chr5q
6439C	chr6	p	59672548	DEL	2	0.006162	59.672548	0.0335162493815414	0.000103263564344529	chr6p
6439C	chr6	p	59672548	INS	1	1e-06	59.672548	0.0167581246907707	1.67581246907707e-08	chr6p
6439C	chr6	q	112454080	DEL	14	0.832215	112.45408	0.124495260643278	0.00740048738116038	chr6q
6439C	chr6	q	112454080	INS	7	7e-06	112.45408	0.0622476303216388	6.22476303216388e-08	chr6q
6439C	chr7	p	62064435	DEL	2	0.203861	62.064435	0.0322245743476115	0.00328466697553921	chr7p
6439C	chr7	p	62064435	DUP	1	0.00025	62.064435	0.0161122871738057	4.02807179345143e-06	chr7p
6439C	chr7	p	62064435	INS	1	1e-06	62.064435	0.0161122871738057	1.61122871738057e-08	chr7p
6439C	chr7	q	98502993	DEL	4	0.057227	98.502993	0.0406079031527499	0.000580967118430604	chr7q
6439C	chr7	q	98502993	INS	1	1e-06	98.502993	0.0101519757881875	1.01519757881875e-08	chr7q
6439C	chr8	p	45270456	DEL	3	0.029257	45.270456	0.0662683848380056	0.000646271378401843	chr8p
6439C	chr8	p	45270456	DUP	1	0.011823	45.270456	0.0220894616126685	0.00026116370464658	chr8p
6439C	chr8	p	45270456	INS	1	1e-06	45.270456	0.0220894616126685	2.20894616126685e-08	chr8p
6439C	chr8	q	100988875	DEL	3	0.015905	100.988875	0.0297062423955114	0.000157492595100203	chr8q
6439C	chr8	q	100988875	DUP	4	90.772788	100.988875	0.0396083231940152	0.898839481081456	chr8q
6439C	chr8	q	100988875	INS	3	3e-06	100.988875	0.0297062423955114	2.97062423955114e-08	chr8q
6439C	chr8	q	100988875	INV	1	0.000887	100.988875	0.0099020807985038	8.78314566827287e-06	chr8q
6439C	chr9	p	46267185	DEL	2	0.015069	46.267185	0.0432271814245885	0.000325695198443562	chr9p
6439C	chr9	p	46267185	INS	2	2e-06	46.267185	0.0432271814245885	4.32271814245885e-08	chr9p
6439C	chr9	q	104350062	DEL	2	0.002669	104.350062	0.0191662559817166	2.55773686076008e-05	chr9q
6439C	chr9	q	104350062	DUP	3	42.681832	104.350062	0.0287493839725749	0.409025458940312	chr9q
6439C	chr9	q	104350062	INS	3	3e-06	104.350062	0.0287493839725749	2.87493839725749e-08	chr9q
6439C	chrX	p	59373565	DEL	1	0.002156	59.373565	0.0168425123200872	3.63124565621081e-05	chrXp
6439C	chrX	p	59373565	INS	3	3e-06	59.373565	0.0505275369602617	5.05275369602617e-08	chrXp
6439C	chrX	q	94886001	DEL	1	5.4e-05	94.886001	0.0105389624334574	5.69103971406699e-07	chrXq
6439C	chrY	p	10724418	DEL	39	0.013052	10.724418	3.63656097701526	0.00121703574030777	chrYp
6439C	chrY	p	10724418	INS	19	1.9e-05	10.724418	1.77165791187923	1.77165791187923e-06	chrYp
6439C	chrY	q	51735611	DEL	1	0.026	51.735611	0.0193290459061168	0.000502555193559036	chrYq
6478A	chr1	p	124048267	DEL	6	0.108109	124.048267	0.0483682694253197	0.000871507539883649	chr1p
6478A	chr1	p	124048267	INS	1	1e-06	124.048267	0.00806137823755329	8.06137823755329e-09	chr1p
6478A	chr1	p	124048267	INV	1	0.000834	124.048267	0.00806137823755329	6.72318945011944e-06	chr1p
6478A	chr1	q	124339061	DEL	5	0.054158	124.339061	0.0402126247358423	0.000435567066088749	chr1q
6478A	chr1	q	124339061	DUP	1	0.006384	124.339061	0.00804252494716845	5.13434792627234e-05	chr1q
6478A	chr1	q	124339061	INS	3	3e-06	124.339061	0.0241275748415054	2.41275748415054e-08	chr1q
6478A	chr1	q	124339061	INV	1	0.001196	124.339061	0.00804252494716845	9.61885983681347e-06	chr1q
6478A	chr10	p	40649191	DEL	5	0.010723	40.649191	0.123003677982177	0.000263793687800576	chr10p
6478A	chr10	p	40649191	DUP	4	4.292121	40.649191	0.0984029423857414	0.105589333868908	chr10p
6478A	chr10	p	40649191	INS	4	4e-06	40.649191	0.0984029423857414	9.84029423857415e-08	chr10p
6478A	chr10	q	94108943	DEL	2	0.015443	94.108943	0.0212519653950422	0.000164097050797818	chr10q
6478A	chr10	q	94108943	INS	1	1e-06	94.108943	0.0106259826975211	1.06259826975211e-08	chr10q
6478A	chr11	p	52743313	DEL	3	0.030309	52.743313	0.05687924837031	0.000574651046285242	chr11p
6478A	chr11	q	82384456	DEL	4	0.036895	82.384456	0.0485528483674153	0.000447839335128947	chr11q
6478A	chr11	q	82384456	INS	3	3e-06	82.384456	0.0364146362755615	3.64146362755615e-08	chr11q
6478A	chr12	p	35911664	DEL	3	0.014194	35.911664	0.0835383178011467	0.000395247627623159	chr12p
6478A	chr12	p	35911664	DUP	2	0.338914	35.911664	0.0556922118674311	0.00943743514641928	chr12p
6478A	chr12	p	35911664	INS	4	4e-06	35.911664	0.111384423734862	1.11384423734862e-07	chr12p
6478A	chr12	q	97412884	DEL	3	0.003263	97.412884	0.0307967475842313	3.34965957891155e-05	chr12q
6478A	chr12	q	97412884	INS	2	2e-06	97.412884	0.0205311650561542	2.05311650561542e-08	chr12q
6478A	chr13	q	97043744	DEL	1	0.006373	97.043744	0.0103046312805079	6.56714151506768e-05	chr13q
6478A	chr13	q	97043744	INS	1	1e-06	97.043744	0.0103046312805079	1.03046312805079e-08	chr13q
6478A	chr14	p	11400261	DEL	3	0.030466	11.400261	0.26315186994403	0.00267239495657161	chr14p
6478A	chr14	q	89761231	DEL	4	0.005913	89.761231	0.0445626687093897	6.58747650196553e-05	chr14q
6478A	chr14	q	89761231	DUP	1	0.003619	89.761231	0.0111406671773474	4.03180745148203e-05	chr14q
6478A	chr14	q	89761231	INS	2	2e-06	89.761231	0.0222813343546948	2.22813343546948e-08	chr14q
6478A	chr15	p	17186630	DEL	2	0.015154	17.18663	0.116369526777501	0.000881731904393124	chr15p
6478A	chr15	q	82566565	DEL	1	0.050916	82.566565	0.0121114400241793	0.000616666080271112	chr15q
6478A	chr15	q	82566565	INS	1	1e-06	82.566565	0.0121114400241793	1.21114400241793e-08	chr15q
6478A	chr16	p	36838903	DEL	1	0.001541	36.838903	0.0271452165663022	4.18307787286717e-05	chr16p
6478A	chr16	p	36838903	INS	1	1e-06	36.838903	0.0271452165663022	2.71452165663022e-08	chr16p
6478A	chr16	q	59491471	DEL	3	0.014476	59.491471	0.0504273965590799	0.000243328997529747	chr16q
6478A	chr16	q	59491471	INS	1	1e-06	59.491471	0.01680913218636	1.680913218636e-08	chr16q
6478A	chr16	q	59491471	INV	1	0.000431	59.491471	0.01680913218636	7.24473597232114e-06	chr16q
6478A	chr17	p	25689679	DEL	1	0.000141	25.689679	0.0389261383919978	5.48858551327169e-06	chr17p
6478A	chr17	p	25689679	INS	1	1e-06	25.689679	0.0389261383919978	3.89261383919978e-08	chr17p
6478A	chr17	q	58587218	DEL	4	19.343594	58.587218	0.0682742778467481	0.330167477827672	chr17q
6478A	chr17	q	58587218	INS	1	1e-06	58.587218	0.017068569461687	1.7068569461687e-08	chr17q
6478A	chr18	q	62092914	INS	2	2e-06	62.092914	0.0322097945024774	3.22097945024774e-08	chr18q
6478A	chr19	p	27792923	DEL	4	0.014534	27.792923	0.143921529952067	0.000522938879080837	chr19p
6478A	chr19	p	27792923	INS	2	2e-06	27.792923	0.0719607649760337	7.19607649760337e-08	chr19p
6478A	chr19	q	33914441	DUP	1	0.005876	33.914441	0.0294859644008285	0.000173259526819269	chr19q
6478A	chr19	q	33914441	INS	2	2e-06	33.914441	0.0589719288016571	5.89719288016571e-08	chr19q
6478A	chr2	p	93503283	DEL	1	6.4e-05	93.503283	0.0106948116463462	6.84467945366154e-07	chr2p
6478A	chr2	p	93503283	INS	1	1e-06	93.503283	0.0106948116463462	1.06948116463462e-08	chr2p
6478A	chr2	q	149193469	DEL	6	0.028664	149.193469	0.0402162376156023	0.000192126372502271	chr2q
6478A	chr2	q	149193469	DUP	2	0.019616	149.193469	0.0134054125385341	0.000131480286177943	chr2q
6478A	chr2	q	149193469	INS	2	2e-06	149.193469	0.0134054125385341	1.34054125385341e-08	chr2q
6478A	chr20	p	28012753	DEL	2	0.002792	28.012753	0.0713960530762542	9.96688900944509e-05	chr20p
6478A	chr20	p	28012753	DUP	1	0.000121	28.012753	0.0356980265381271	4.31946121111338e-06	chr20p
6478A	chr20	p	28012753	INV	1	0.000618	28.012753	0.0356980265381271	2.20613804005626e-05	chr20p
6478A	chr20	q	38197502	DEL	1	0.002996	38.197502	0.0261797224331581	7.84344484097416e-05	chr20q
6478A	chr20	q	38197502	INS	1	1e-06	38.197502	0.0261797224331581	2.61797224331581e-08	chr20q
6478A	chr22	p	14249622	DEL	2	0.017275	14.249622	0.140354600283432	0.00121231285994814	chr22p
6478A	chr22	p	14249622	INS	1	1e-06	14.249622	0.070177300141716	7.0177300141716e-08	chr22p
6478A	chr22	q	37075304	DEL	1	5.2e-05	37.075304	0.0269721321772574	1.40255087321738e-06	chr22q
6478A	chr22	q	37075304	INS	1	1e-06	37.075304	0.0269721321772574	2.69721321772574e-08	chr22q
6478A	chr3	p	94076514	DEL	2	0.020021	94.076514	0.0212592911340231	0.000212816133897138	chr3p
6478A	chr3	p	94076514	DUP	1	0.002282	94.076514	0.0106296455670115	2.42568511839204e-05	chr3p
6478A	chr3	q	107029434	DEL	6	0.139702	107.029434	0.0560593453199052	0.00130526710998023	chr3q
6478A	chr3	q	107029434	INS	5	5e-06	107.029434	0.046716121099921	4.6716121099921e-08	chr3q
6478A	chr4	p	52452474	DEL	1	0.048943	52.452474	0.0190648776643024	0.00093309230752395	chr4p
6478A	chr4	p	52452474	INS	1	1e-06	52.452474	0.0190648776643024	1.90648776643024e-08	chr4p
6478A	chr4	q	141122471	DEL	6	0.025317	141.122471	0.0425162623463417	0.000179397368970389	chr4q
6478A	chr4	q	141122471	DUP	2	0.008293	141.122471	0.0141720874487806	5.87645606063686e-05	chr4q
6478A	chr4	q	141122471	INS	5	5e-06	141.122471	0.0354302186219514	3.54302186219514e-08	chr4q
6478A	chr5	p	48317879	DEL	3	0.016286	48.317879	0.0620888180956784	0.00033705949716874	chr5p
6478A	chr5	p	48317879	INS	1	1e-06	48.317879	0.0206962726985595	2.06962726985595e-08	chr5p
6478A	chr5	q	133727560	DEL	1	0.053231	133.72756	0.00747789012227547	0.000398055569098845	chr5q
6478A	chr5	q	133727560	INS	2	2e-06	133.72756	0.0149557802445509	1.49557802445509e-08	chr5q
6478A	chr6	p	59672548	DEL	10	0.017337	59.672548	0.167581246907707	0.000290535607763892	chr6p
6478A	chr6	p	59672548	INS	15	1.5e-05	59.672548	0.251371870361561	2.51371870361561e-07	chr6p
6478A	chr6	q	112454080	DEL	10	0.236633	112.45408	0.0889251861737698	0.00210426335798577	chr6q
6478A	chr6	q	112454080	INS	1	1e-06	112.45408	0.00889251861737698	8.89251861737698e-09	chr6q
6478A	chr7	p	62064435	DEL	1	0.012115	62.064435	0.0161122871738057	0.000195200359110657	chr7p
