type	chr	Sample_ID	arm.x	arm_size	sv_count	sv_size_sum	chr_length_mb	sv_rate	sv_proportion	chr_arm	final_average_TL_p75	chr_order	arm.y	final_average_TL_p75_kb	direction	TL_group
DEL	chr7	6483C	q	98502993	578	0.203258	98.502993	5.86784200557236	0.00206347029475541	chr7q	6405.5	7	q	6.4055	Positive	Other
DEL	chr7	6500D	p	62064435	355	0.136131	62.064435	5.71986194670104	0.00219338176525735	chr7p	7021	7	p	7.021	Positive	Other
DEL	chr7	6500D	q	98502993	622	0.238231	98.502993	6.31452894025261	0.00241851534399569	chr7q	6703	7	q	6.703	Positive	Other
DEL	chr7	6605D	p	62064435	378	0.104423	62.064435	6.09044455169857	0.00168249336355032	chr7p	7931	7	p	7.931	Positive	Other
DEL	chr7	6605D	q	98502993	564	0.164697	98.502993	5.72571434453773	0.00167199995638711	chr7q	6898.75	7	q	6.89875	Positive	Other
DEL	chr8	2436A	p	45270456	291	0.259969	45.270456	6.42803332928654	0.00574257524598383	chr8p	4764.75	8	p	4.76475	Negative	Other
DEL	chr8	2436A	q	100988875	442	0.118121	100.988875	4.37671971293868	0.00116964368600007	chr8q	6406.33333333333	8	q	6.40633333333333	Negative	Other
DEL	chr8	3188	p	45270456	199	0.081196	45.270456	4.39580286092104	0.00179357592510223	chr8p	2236.625	8	p	2.236625	Negative	Short TL
DEL	chr8	3188	q	100988875	263	61.170097	100.988875	2.6042472500065	0.605711242946315	chr8q	3307.66666666667	8	q	3.30766666666667	Negative	Short TL
DEL	chr8	3988	p	45270456	360	0.34883	45.270456	7.95220618056067	0.00770546689434716	chr8p	4624.5	8	p	4.6245	Negative	Other
DEL	chr8	3988	q	100988875	387	0.121766	100.988875	3.83210526902097	0.00120573677051061	chr8q	4655	8	q	4.655	Negative	Other
DEL	chr8	6265D	p	45270456	228	0.094163	45.270456	5.03639724768843	0.00208000997383371	chr8p	4356.58333333333	8	p	4.35658333333333	Negative	Other
DEL	chr8	6265D	q	100988875	275	0.126667	100.988875	2.72307221958854	0.00125426686850408	chr8q	8339.5	8	q	8.3395	Negative	Other
DEL	chr8	6266D	p	45270456	317	0.076209	45.270456	7.00235933121593	0.00168341578003986	chr8p	2143.5	8	p	2.1435	Negative	Other
DEL	chr8	6266D	q	100988875	449	0.134052	100.988875	4.4460342785282	0.00132739373520103	chr8q	4278	8	q	4.278	Negative	Other
DEL	chr8	6269C	p	45270456	223	0.246955	45.270456	4.92594993962508	0.00545510299255656	chr8p	4595.5	8	p	4.5955	Negative	Short TL
DEL	chr8	6269C	q	100988875	305	0.112941	100.988875	3.02013464354366	0.00111835090746382	chr8q	4293.5	8	q	4.2935	Negative	Short TL
DEL	chr8	6277A	p	45270456	281	0.116796	45.270456	6.20713871315986	0.00257996075851323	chr8p	3993	8	p	3.993	Negative	Other
DEL	chr8	6277A	q	100988875	479	0.135135	100.988875	4.74309670248332	0.00133811768870581	chr8q	5108.5	8	q	5.1085	Negative	Other
DEL	chr8	6285B	p	45270456	269	0.230559	45.270456	5.94206517380784	0.00509292417995524	chr8p	3351.5	8	p	3.3515	Negative	Short TL
DEL	chr8	6285B	q	100988875	433	0.117034	100.988875	4.28760098575214	0.00115888012417209	chr8q	3230.5	8	q	3.2305	Negative	Short TL
DEL	chr8	6298B	p	45270456	303	0.244641	45.270456	6.69310686863857	0.00540398797838484	chr8p	4656	8	p	4.656	Negative	Other
DEL	chr8	6298B	q	100988875	434	0.110919	100.988875	4.29750306655065	0.00109832890008924	chr8q	5850.5	8	q	5.8505	Negative	Other
DEL	chr8	6314E	q	100988875	284	0.108912	100.988875	2.81219094677508	0.00107845542392665	chr8q	5195	8	q	5.195	Negative	Other
DEL	chr8	6324B	p	45270456	308	0.251715	45.270456	6.80355417670191	0.00556024882983286	chr8p	8228	8	p	8.228	Negative	Other
DEL	chr8	6324B	q	100988875	438	0.117643	100.988875	4.33711138974466	0.00116491049137838	chr8q	5409	8	q	5.409	Negative	Other
DEL	chr8	6365A	p	45270456	280	0.062982	45.270456	6.18504925154719	0.00139123847128909	chr8p	2163	8	p	2.163	Negative	Other
DEL	chr8	6365A	q	100988875	438	0.103518	100.988875	4.33711138974466	0.00102504360009952	chr8q	4360	8	q	4.36	Negative	Other
DEL	chr8	6414C	p	45270456	270	0.081415	45.270456	5.9641546354205	0.00179841351719541	chr8p	3494	8	p	3.494	Negative	Short TL
DEL	chr8	6414C	q	100988875	452	1.109324	100.988875	4.47574052092372	0.0109846158797194	chr8q	2854.5	8	q	2.8545	Negative	Short TL
DEL	chr8	6423A	p	45270456	305	0.099553	45.270456	6.7372857918639	0.00219907217192599	chr8p	5568.5	8	p	5.5685	Negative	Other
DEL	chr8	6423A	q	100988875	461	0.119585	100.988875	4.56485924811025	0.00118414033228908	chr8q	2574	8	q	2.574	Negative	Other
DEL	chr8	6436B	p	45270456	257	0.214474	45.270456	5.67699163445581	0.00473761518991547	chr8p	3351.5	8	p	3.3515	Negative	Other
DEL	chr8	6436B	q	100988875	420	0.106211	100.988875	4.15887393537159	0.00105170990368989	chr8q	4448	8	q	4.448	Negative	Other
DEL	chr8	6439C	p	45270456	281	0.121817	45.270456	6.20713871315986	0.00269087194527044	chr8p	8266.5	8	p	8.2665	Negative	Other
DEL	chr8	6439C	q	100988875	466	0.137566	100.988875	4.61436965210277	0.00136218964712697	chr8q	2447	8	q	2.447	Negative	Other
DEL	chr8	6478A	p	45270456	321	0.241212	45.270456	7.0907171776666	0.005328243214515	chr8p	2506	8	p	2.506	Negative	Other
DEL	chr8	6478A	q	100988875	430	0.140115	100.988875	4.25789474335663	0.00138743005108236	chr8q	9318	8	q	9.318	Negative	Other
DEL	chr8	6483C	p	45270456	287	0.076998	45.270456	6.33967548283587	0.00170084436525225	chr8p	6333.5	8	p	6.3335	Negative	Other
DEL	chr8	6483C	q	100988875	444	0.142219	100.988875	4.39652387453569	0.00140826402908241	chr8q	4014.5	8	q	4.0145	Negative	Other
DEL	chr8	6500D	p	45270456	289	0.088514	45.270456	6.38385440606121	0.00195522660518374	chr8p	5258.75	8	p	5.25875	Negative	Other
DEL	chr8	6500D	q	100988875	423	0.098255	100.988875	4.18858017776711	0.00097292894885699	chr8q	4764.5	8	q	4.7645	Negative	Other
DEL	chr8	6605D	p	45270456	289	0.08997	45.270456	6.38385440606121	0.00198738886129179	chr8p	5316	8	p	5.316	Negative	Other
DEL	chr8	6605D	q	100988875	459	0.357585	100.988875	4.54505508651324	0.00354083556233298	chr8q	8427	8	q	8.427	Negative	Other
DEL	chr9	2436A	p	46267185	165	0.099182	46.267185	3.56624246752855	0.00214367915402677	chr9p	4389.58333333333	9	p	4.38958333333333	Negative	Other
DEL	chr9	2436A	q	104350062	630	0.214666	104.350062	6.03737063424073	0.00205717175328559	chr9q	3546.25	9	q	3.54625	Negative	Other
DEL	chr9	3188	p	46267185	96	0.064442	46.267185	2.07490470838025	0.00139282301268167	chr9p	2822.5	9	p	2.8225	Negative	Short TL
DEL	chr9	3188	q	104350062	609	0.262027	104.350062	5.83612494643271	0.00251103827806063	chr9q	3129.7	9	q	3.1297	Negative	Short TL
DEL	chr9	3988	p	46267185	294	0.140155	46.267185	6.35439566941451	0.0030292528062816	chr9p	6700.33333333333	9	p	6.70033333333333	Negative	Other
DEL	chr9	3988	q	104350062	367	0.128093	104.350062	3.517007972645	0.00122753161373301	chr9q	9083.5	9	q	9.0835	Negative	Other
DEL	chr9	6265D	p	46267185	82	0.05315	46.267185	1.77231443840813	0.00114876234635844	chr9p	3406.66666666667	9	p	3.40666666666667	Negative	Other
DEL	chr9	6265D	q	104350062	1085	0.460994	104.350062	10.3976938700813	0.00441776450501774	chr9q	6687	9	q	6.687	Negative	Other
DEL	chr9	6266D	p	46267185	170	0.106262	46.267185	3.67431042109002	0.00229670337626981	chr9p	4410.5	9	p	4.4105	Negative	Other
DEL	chr9	6266D	q	104350062	551	0.163166	104.350062	5.28030352296293	0.00156364066175639	chr9q	4862	9	q	4.862	Negative	Other
DEL	chr9	6269C	p	46267185	126	0.100561	46.267185	2.72331242974908	0.00217348429561902	chr9p	3910	9	p	3.91	Negative	Short TL
DEL	chr9	6269C	q	104350062	448	14.369065	104.350062	4.29324133990452	0.137700589003962	chr9q	5691.625	9	q	5.691625	Negative	Short TL
DEL	chr9	6277A	p	46267185	187	0.088551	46.267185	4.04174146319903	0.00191390507116437	chr9p	4765.25	9	p	4.76525	Negative	Other
DEL	chr9	6277A	q	104350062	644	3.323046	104.350062	6.17153442611275	0.0318451751375097	chr9q	6324.16666666667	9	q	6.32416666666667	Negative	Other
DEL	chr9	6285B	p	46267185	172	0.270459	46.267185	3.71753760251461	0.00584559013045639	chr9p	3559	9	p	3.559	Negative	Short TL
DEL	chr9	6285B	q	104350062	730	0.240054	104.350062	6.99568343332657	0.0023004682067175	chr9q	3186	9	q	3.186	Negative	Short TL
DEL	chr9	6298B	p	46267185	182	0.103059	46.267185	3.93367350963755	0.00222747504521833	chr9p	4324	9	p	4.324	Negative	Other
DEL	chr9	6298B	q	104350062	656	0.178961	104.350062	6.28653196200305	0.00171500616837199	chr9q	4079	9	q	4.079	Negative	Other
DEL	chr9	6314E	p	46267185	152	0.091679	46.267185	3.28526578826873	0.00198151238291242	chr9p	3437	9	p	3.437	Negative	Other
DEL	chr9	6314E	q	104350062	569	0.217177	104.350062	5.45279982679838	0.00208123498767064	chr9q	1983.75	9	q	1.98375	Negative	Other
DEL	chr9	6324B	p	46267185	185	0.091619	46.267185	3.99851428177444	0.00198021556746969	chr9p	5671.66666666667	9	p	5.67166666666667	Negative	Other
DEL	chr9	6365A	p	46267185	183	0.103753	46.267185	3.95528710034985	0.00224247487717267	chr9p	4174	9	p	4.174	Negative	Other
DEL	chr9	6365A	q	104350062	798	0.248916	104.350062	7.64733613670493	0.00238539388697249	chr9q	1493.5	9	q	1.4935	Negative	Other
DEL	chr9	6414C	p	46267185	147	0.091924	46.267185	3.17719783470726	0.00198680771263694	chr9p	3395	9	p	3.395	Negative	Short TL
DEL	chr9	6423A	p	46267185	163	0.096912	46.267185	3.52301528610396	0.00209461630310986	chr9p	4032	9	p	4.032	Negative	Other
DEL	chr9	6423A	q	104350062	377	0.115671	104.350062	3.61283925255358	0.00110848999783057	chr9q	4864	9	q	4.864	Negative	Other
DEL	chr9	6436B	p	46267185	161	0.066104	46.267185	3.47978810467938	0.0014287448004455	chr9p	5468.5	9	p	5.4685	Negative	Other
DEL	chr9	6436B	q	104350062	480	0.156149	104.350062	4.59990143561199	0.00149639585264453	chr9q	3770.5	9	q	3.7705	Negative	Other
DEL	chr9	6439C	p	46267185	189	0.091378	46.267185	4.08496864462361	0.00197500669210802	chr9p	3033	9	p	3.033	Negative	Other
DEL	chr9	6439C	q	104350062	732	0.306892	104.350062	7.01484968930828	0.00294098531537049	chr9q	7025.4	9	q	7.0254	Negative	Other
DEL	chr9	6478A	p	46267185	180	0.090287	46.267185	3.89044632821297	0.00195142626464091	chr9p	4708.5	9	p	4.7085	Negative	Other
DEL	chr9	6478A	q	104350062	692	0.198685	104.350062	6.63152456967395	0.00190402378486368	chr9q	1570	9	q	1.57	Negative	Other
DEL	chr9	6483C	p	46267185	194	0.216867	46.267185	4.19303659818509	0.00468727457700312	chr9p	3180	9	p	3.18	Negative	Other
DEL	chr9	6500D	p	46267185	190	0.121026	46.267185	4.10658223533591	0.00261580642954612	chr9p	5714.5	9	p	5.7145	Negative	Other
DEL	chr9	6500D	q	104350062	612	0.186809	104.350062	5.86487433040529	0.00179021455684425	chr9q	3411	9	q	3.411	Negative	Other
DEL	chr9	6605D	p	46267185	178	0.093889	46.267185	3.84721914678838	0.0020292784183866	chr9p	5118	9	p	5.118	Negative	Other
DEL	chr9	6605D	q	104350062	532	0.133502	104.350062	5.09822409113662	0.00127936675303557	chr9q	5288	9	q	5.288	Negative	Other
DUP	chr1	2436A	q	124339061	1	0.000279	124.339061	0.00804252494716845	2.24386446026e-06	chr1q	5051.16666666667	1	q	5.05116666666667	Negative	Other
DUP	chr1	3188	p	124048267	3	197.624008	124.048267	0.0241841347126599	1.59312187730926	chr1p	1642.5	1	p	1.6425	Negative	Short TL
DUP	chr1	3188	q	124339061	5	108.670729	124.339061	0.0402126247358423	0.873987049009482	chr1q	3086.5	1	q	3.0865	Negative	Short TL
DUP	chr1	6265D	p	124048267	3	125.830559	124.048267	0.0241841347126599	1.01436772994177	chr1p	6548	1	p	6.548	Negative	Other
DUP	chr1	6265D	q	124339061	3	0.041512	124.339061	0.0241275748415054	0.000333861295606857	chr1q	3906.33333333333	1	q	3.90633333333333	Negative	Other
DUP	chr1	6266D	q	124339061	2	0.010089	124.339061	0.0160850498943369	8.11410341919825e-05	chr1q	4338.5	1	q	4.3385	Negative	Other
DUP	chr1	6269C	p	124048267	8	499.029749	124.048267	0.0644910259004263	4.02286755848028	chr1p	4019	1	p	4.019	Negative	Short TL
DUP	chr1	6269C	q	124339061	3	0.115436	124.339061	0.0241275748415054	0.000928396909801337	chr1q	4756.8	1	q	4.7568	Negative	Short TL
DUP	chr1	6277A	p	124048267	1	0.009513	124.048267	0.00806137823755329	7.66878911738445e-05	chr1p	5311	1	p	5.311	Negative	Other
DUP	chr1	6314E	p	124048267	1	145.597888	124.048267	0.00806137823755329	1.17371964575692	chr1p	3903	1	p	3.903	Negative	Other
DUP	chr1	6324B	q	124339061	1	0.000645	124.339061	0.00804252494716845	5.18742859092365e-06	chr1q	4714	1	q	4.714	Negative	Other
DUP	chr1	6365A	q	124339061	2	0.000921	124.339061	0.0160850498943369	7.40716547634215e-06	chr1q	4419.25	1	q	4.41925	Negative	Other
DUP	chr1	6436B	q	124339061	2	0.124694	124.339061	0.0160850498943369	0.00100285460576222	chr1q	3299.33333333333	1	q	3.29933333333333	Negative	Other
DUP	chr1	6478A	q	124339061	1	0.12405	124.339061	0.00804252494716845	0.000997675219696246	chr1q	8899.33333333333	1	q	8.89933333333333	Negative	Other
DUP	chr1	6500D	p	124048267	1	0.013972	124.048267	0.00806137823755329	0.000112633576735095	chr1p	4352	1	p	4.352	Negative	Other
DUP	chr1	6500D	q	124339061	2	0.000923	124.339061	0.0160850498943369	7.42325052623648e-06	chr1q	5630	1	q	5.63	Negative	Other
DUP	chr10	2436A	q	94108943	1	0.023673	94.108943	0.0106259826975211	0.000251548888398417	chr10q	2732.75	10	q	2.73275	Positive	Other
DUP	chr10	3188	p	40649191	2	0.005264	40.649191	0.0492014711928707	0.000129498272179636	chr10p	2136	10	p	2.136	Negative	Short TL
DUP	chr10	3988	q	94108943	1	1e-06	94.108943	0.0106259826975211	1.06259826975211e-08	chr10q	5998.5	10	q	5.9985	Positive	Other
DUP	chr10	6265D	p	40649191	1	0.046978	40.649191	0.0246007355964354	0.00115569335684934	chr10p	4818	10	p	4.818	Negative	Other
DUP	chr10	6265D	q	94108943	2	10.089569	94.108943	0.0212519653950422	0.107211585619445	chr10q	4609.75	10	q	4.60975	Positive	Other
DUP	chr10	6269C	p	40649191	3	242.514973	40.649191	0.0738022067893061	5.96604672894966	chr10p	3778.5	10	p	3.7785	Negative	Short TL
DUP	chr10	6269C	q	94108943	1	0.003735	94.108943	0.0106259826975211	3.96880453752413e-05	chr10q	6423.5	10	q	6.4235	Positive	Short TL
DUP	chr10	6365A	q	94108943	1	0.024346	94.108943	0.0106259826975211	0.000258700174753849	chr10q	4528.75	10	q	4.52875	Positive	Other
DUP	chr10	6414C	q	94108943	1	0.058236	94.108943	0.0106259826975211	0.000618814728372839	chr10q	3135	10	q	3.135	Positive	Short TL
DUP	chr10	6436B	p	40649191	1	4.353617	40.649191	0.0246007355964354	0.107102180705146	chr10p	8161	10	p	8.161	Negative	Other
DUP	chr10	6439C	q	94108943	1	0.003735	94.108943	0.0106259826975211	3.96880453752413e-05	chr10q	6709.5	10	q	6.7095	Positive	Other
DUP	chr10	6478A	p	40649191	1	2.286868	40.649191	0.0246007355964354	0.056258635011949	chr10p	3217	10	p	3.217	Negative	Other
DUP	chr10	6478A	q	94108943	1	0.067706	94.108943	0.0106259826975211	0.000719442784518364	chr10q	3380.5	10	q	3.3805	Positive	Other
DUP	chr10	6483C	q	94108943	1	0.009817	94.108943	0.0106259826975211	0.000104315272141565	chr10q	7840.5	10	q	7.8405	Positive	Other
DUP	chr10	6500D	p	40649191	1	0.000832	40.649191	0.0246007355964354	2.04678120162342e-05	chr10p	4404.66666666667	10	p	4.40466666666667	Negative	Other
DUP	chr10	6605D	q	94108943	1	0.023673	94.108943	0.0106259826975211	0.000251548888398417	chr10q	5264.75	10	q	5.26475	Positive	Other
DUP	chr11	2436A	q	82384456	1	0.006038	82.384456	0.0121382120918538	7.32905246106134e-05	chr11q	5303	11	q	5.303	Negative	Other
DUP	chr11	3188	p	52743313	4	47.879696	52.743313	0.07583899782708	0.907787040226313	chr11p	2651.25	11	p	2.65125	Negative	Short TL
DUP	chr11	3188	q	82384456	2	32.485502	82.384456	0.0242764241837077	0.394315913186342	chr11q	3293	11	q	3.293	Negative	Short TL
DUP	chr11	3988	p	52743313	1	1e-06	52.743313	0.01895974945677	1.895974945677e-08	chr11p	3587	11	p	3.587	Negative	Other
DUP	chr11	6265D	p	52743313	3	75.361826	52.743313	0.05687924837031	1.4288413395647	chr11p	4933	11	p	4.933	Negative	Other
DUP	chr11	6265D	q	82384456	5	51.400685	82.384456	0.0606910604592692	0.62391241619657	chr11q	4069	11	q	4.069	Negative	Other
DUP	chr11	6269C	q	82384456	1	34.910074	82.384456	0.0121382120918538	0.423745882354312	chr11q	3914	11	q	3.914	Negative	Short TL
DUP	chr11	6277A	q	82384456	1	0.507882	82.384456	0.0121382120918538	0.00616477943363491	chr11q	2569.25	11	q	2.56925	Negative	Other
DUP	chr11	6314E	q	82384456	1	6.367809	82.384456	0.0121382120918538	0.0772938162024157	chr11q	6660	11	q	6.66	Negative	Other
DUP	chr11	6365A	q	82384456	1	0.006038	82.384456	0.0121382120918538	7.32905246106134e-05	chr11q	4253.25	11	q	4.25325	Negative	Other
DUP	chr11	6423A	p	52743313	1	0.002481	52.743313	0.01895974945677	4.70391384022464e-05	chr11p	6391	11	p	6.391	Negative	Other
DUP	chr11	6436B	q	82384456	1	0.013261	82.384456	0.0121382120918538	0.000160964830550074	chr11q	8697	11	q	8.697	Negative	Other
DUP	chr11	6439C	p	52743313	2	8.924697	52.743313	0.03791949891354	0.169210019097587	chr11p	2171	11	p	2.171	Negative	Other
DUP	chr11	6478A	p	52743313	1	0.002481	52.743313	0.01895974945677	4.70391384022464e-05	chr11p	3144	11	p	3.144	Negative	Other
DUP	chr11	6483C	p	52743313	1	1.620856	52.743313	0.01895974945677	0.0307310236655024	chr11p	6273.5	11	p	6.2735	Negative	Other
DUP	chr11	6483C	q	82384456	1	0.006038	82.384456	0.0121382120918538	7.32905246106134e-05	chr11q	3571.5	11	q	3.5715	Negative	Other
DUP	chr11	6605D	p	52743313	1	9.28095	52.743313	0.01895974945677	0.17596448672081	chr11p	3181	11	p	3.181	Negative	Other
DUP	chr12	3188	q	97412884	2	3.81334	97.412884	0.0205311650561542	0.0391461564776175	chr12q	2691	12	q	2.691	Positive	Short TL
DUP	chr12	6265D	p	35911664	2	98.563029	35.911664	0.0556922118674311	2.74459654668188	chr12p	6917	12	p	6.917	Positive	Other
DUP	chr12	6265D	q	97412884	4	10.906083	97.412884	0.0410623301123083	0.111957295094559	chr12q	7486	12	q	7.486	Positive	Other
DUP	chr12	6266D	p	35911664	1	10.116541	35.911664	0.0278461059337156	0.281706272368777	chr12p	4092.5	12	p	4.0925	Positive	Other
DUP	chr12	6266D	q	97412884	1	0.006175	97.412884	0.0102655825280771	6.3389972110876e-05	chr12q	2331	12	q	2.331	Positive	Other
DUP	chr12	6269C	p	35911664	2	60.381854	35.911664	0.0556922118674311	1.68139950295815	chr12p	4043.16666666667	12	p	4.04316666666667	Positive	Short TL
DUP	chr12	6269C	q	97412884	6	257.633924	97.412884	0.0615934951684625	2.64476230885434	chr12q	4918.75	12	q	4.91875	Positive	Short TL
DUP	chr12	6285B	p	35911664	1	0.021169	35.911664	0.0278461059337156	0.000589474216510825	chr12p	3126.5	12	p	3.1265	Positive	Short TL
DUP	chr12	6314E	q	97412884	2	0.511853	97.412884	0.0205311650561542	0.00525446921374384	chr12q	8929	12	q	8.929	Positive	Other
DUP	chr12	6324B	p	35911664	1	0.029454	35.911664	0.0278461059337156	0.000820179204171659	chr12p	3744.5	12	p	3.7445	Positive	Other
DUP	chr12	6365A	p	35911664	1	78.251982	35.911664	0.0278461059337156	2.1790129802952	chr12p	6876	12	p	6.876	Positive	Other
DUP	chr12	6439C	q	97412884	5	206.102721	97.412884	0.0513279126403854	2.11576449168675	chr12q	6020.5	12	q	6.0205	Positive	Other
DUP	chr12	6478A	p	35911664	2	0.338933	35.911664	0.0556922118674311	0.00943796422243202	chr12p	3972	12	p	3.972	Positive	Other
DUP	chr12	6483C	p	35911664	1	0.029454	35.911664	0.0278461059337156	0.000820179204171659	chr12p	5712.5	12	p	5.7125	Positive	Other
DUP	chr12	6483C	q	97412884	2	0.027356	97.412884	0.0205311650561542	0.000280825275638077	chr12q	3204	12	q	3.204	Positive	Other
DUP	chr12	6500D	p	35911664	1	0.029454	35.911664	0.0278461059337156	0.000820179204171659	chr12p	6425.5	12	p	6.4255	Positive	Other
DUP	chr13	3188	q	97043744	2	12.409796	97.043744	0.0206092625610158	0.127878372046322	chr13q	3465	13	q	3.465	Positive	Short TL
DUP	chr13	6265D	q	97043744	3	39.85622	97.043744	0.0309138938415237	0.410703651334804	chr13q	11754	13	q	11.754	Positive	Other
DUP	chr13	6277A	q	97043744	3	43.454302	97.043744	0.0309138938415237	0.447780559661837	chr13q	7173.33333333333	13	q	7.17333333333333	Positive	Other
DUP	chr13	6314E	q	97043744	1	0.040157	97.043744	0.0103046312805079	0.000413803078331355	chr13q	3436	13	q	3.436	Positive	Other
DUP	chr13	6500D	q	97043744	1	0.020693	97.043744	0.0103046312805079	0.00021323373508755	chr13q	4502	13	q	4.502	Positive	Other
DUP	chr14	3188	q	89761231	11	303.03424	89.761231	0.122547338950822	3.37600361118042	chr14q	2626	14	q	2.626	Positive	Short TL
DUP	chr14	6265D	q	89761231	1	27.200424	89.761231	0.0111406671773474	0.303030870866733	chr14q	6329	14	q	6.329	Positive	Other
DUP	chr14	6269C	q	89761231	1	0.006758	89.761231	0.0111406671773474	7.52886287845139e-05	chr14q	2039	14	q	2.039	Positive	Short TL
DUP	chr14	6277A	q	89761231	1	0.020165	89.761231	0.0111406671773474	0.000224651553631211	chr14q	3409	14	q	3.409	Positive	Other
DUP	chr14	6314E	q	89761231	1	21.460061	89.761231	0.0111406671773474	0.239079397206574	chr14q	4851	14	q	4.851	Positive	Other
DUP	chr14	6365A	q	89761231	3	0.016396	89.761231	0.0334220015320423	0.000182662379039788	chr14q	4726.5	14	q	4.7265	Positive	Other
DUP	chr14	6414C	q	89761231	1	0.006119	89.761231	0.0111406671773474	6.81697424581889e-05	chr14q	2948.66666666667	14	q	2.94866666666667	Positive	Short TL
DUP	chr14	6605D	q	89761231	2	0.534625	89.761231	0.0222813343546948	0.00595607918968937	chr14q	6471.33333333333	14	q	6.47133333333333	Positive	Other
DUP	chr15	3188	q	82566565	2	46.146573	82.566565	0.0242228800483586	0.558901451210911	chr15q	1874	15	q	1.874	Negative	Short TL
DUP	chr15	6265D	q	82566565	3	0.012776	82.566565	0.0363343200725378	0.000154735757748914	chr15q	5971	15	q	5.971	Negative	Other
DUP	chr15	6414C	q	82566565	1	0.00125	82.566565	0.0121114400241793	1.51393000302241e-05	chr15q	2821	15	q	2.821	Negative	Short TL
DUP	chr16	2436A	q	59491471	1	0.001721	59.491471	0.01680913218636	2.89285164927255e-05	chr16q	5979	16	q	5.979	Negative	Other
