filename	chr	Arm	arm_size.y	type	sv_count	sv_size_sum	chr_arm_length_mb	sv_rate	sv_proportion	region	final_average_TL_p75	chr_order	arm	final_average_TL_p75_kb	direction	TL_group
6269C	chr5	q	133727560	DEL	6	0.041686	133.72756	0.0448673407336528	0.000311723327637175	chr5q	3078	5	q	3.078	Negative	Short TL
6269C	chr5	q	133727560	DUP	2	0.025755	133.72756	0.0149557802445509	0.000192593060099205	chr5q	3078	5	q	3.078	Negative	Short TL
6269C	chr6	p	59672548	BND	2	0.006064	59.672548	0.0335162493815414	0.000101621268124834	chr6p	6963	6	p	6.963	Negative	Short TL
6269C	chr6	p	59672548	DEL	9	0.028531	59.672548	0.150823122216936	0.000478126055552379	chr6p	6963	6	p	6.963	Negative	Short TL
6269C	chr6	p	59672548	INS	12	0.01739	59.672548	0.201097496289248	0.000291423788372503	chr6p	6963	6	p	6.963	Negative	Short TL
6269C	chr7	p	62064435	BND	2	0.232054	62.064435	0.0322245743476115	0.00373892068783032	chr7p	7478	7	p	7.478	Positive	Short TL
6269C	chr7	p	62064435	DEL	5	0.01727	62.064435	0.0805614358690287	0.000278259199491625	chr7p	7478	7	p	7.478	Positive	Short TL
6269C	chr7	p	62064435	INS	1	0.002515	62.064435	0.0161122871738057	4.05224022421214e-05	chr7p	7478	7	p	7.478	Positive	Short TL
6269C	chr7	q	98502993	BND	6	0.025908	98.502993	0.0609118547291248	0.000263017388720361	chr7q	4016	7	q	4.016	Positive	Short TL
6269C	chr7	q	98502993	DEL	7	0.112871	98.502993	0.0710638305173123	0.00114586365918851	chr7q	4016	7	q	4.016	Positive	Short TL
6269C	chr7	q	98502993	DUP	1	0.096571	98.502993	0.0101519757881875	0.000980386453841052	chr7q	4016	7	q	4.016	Positive	Short TL
6269C	chr7	q	98502993	INS	2	0.000337	98.502993	0.0203039515763749	3.42121584061918e-06	chr7q	4016	7	q	4.016	Positive	Short TL
6269C	chr8	p	45270456	BND	4	0.313124	45.270456	0.0883578464506741	0.00691674057800522	chr8p	4595.5	8	p	4.5955	Negative	Short TL
6269C	chr8	p	45270456	DEL	3	0.03496	45.270456	0.0662683848380056	0.000772247577978892	chr8p	4595.5	8	p	4.5955	Negative	Short TL
6269C	chr8	p	45270456	INS	1	0.001659	45.270456	0.0220894616126685	3.66464168154171e-05	chr8p	4595.5	8	p	4.5955	Negative	Short TL
6269C	chr8	q	100988875	DEL	1	0.014219	100.988875	0.0099020807985038	0.000140797686873925	chr8q	4293.5	8	q	4.2935	Negative	Short TL
6269C	chr8	q	100988875	DUP	1	0.003327	100.988875	0.0099020807985038	3.29442228166221e-05	chr8q	4293.5	8	q	4.2935	Negative	Short TL
6269C	chr8	q	100988875	INS	1	0.003096	100.988875	0.0099020807985038	3.06568421521678e-05	chr8q	4293.5	8	q	4.2935	Negative	Short TL
6269C	chr8	q	100988875	INV	1	0.000887	100.988875	0.0099020807985038	8.78314566827287e-06	chr8q	4293.5	8	q	4.2935	Negative	Short TL
6269C	chr9	p	46267185	DEL	2	0.015075	46.267185	0.0432271814245885	0.000325824879987836	chr9p	3910	9	p	3.91	Negative	Short TL
6269C	chr9	q	104350062	DEL	4	0.012826	104.350062	0.0383325119634332	0.000122913199610749	chr9q	5691.625	9	q	5.691625	Negative	Short TL
6269C	chr9	q	104350062	INS	2	0.003439	104.350062	0.0191662559817166	3.29563771605617e-05	chr9q	5691.625	9	q	5.691625	Negative	Short TL
6277A	chr1	p	124048267	BND	3	128.774545	124.048267	0.0241841347126599	1.03810031461383	chr1p	5311	1	p	5.311	Negative	Other
6277A	chr1	p	124048267	DEL	4	0.020878	124.048267	0.0322455129502132	0.000168305454843638	chr1p	5311	1	p	5.311	Negative	Other
6277A	chr1	p	124048267	INS	1	0.000125	124.048267	0.00806137823755329	1.00767227969416e-06	chr1p	5311	1	p	5.311	Negative	Other
6277A	chr1	q	124339061	BND	7	132.452139	124.339061	0.0562976746301792	1.06524963221332	chr1q	4704.75	1	q	4.70475	Negative	Other
6277A	chr1	q	124339061	DEL	4	0.039117	124.339061	0.0321700997886738	0.000314599448358388	chr1q	4704.75	1	q	4.70475	Negative	Other
6277A	chr1	q	124339061	DUP	1	0.12402	124.339061	0.00804252494716845	0.000997433943947832	chr1q	4704.75	1	q	4.70475	Negative	Other
6277A	chr1	q	124339061	INV	1	0.001196	124.339061	0.00804252494716845	9.61885983681347e-06	chr1q	4704.75	1	q	4.70475	Negative	Other
6277A	chr11	p	52743313	BND	2	0.02054	52.743313	0.03791949891354	0.000389433253842056	chr11p	3009	11	p	3.009	Negative	Other
6277A	chr11	p	52743313	DEL	6	0.055827	52.743313	0.11375849674062	0.0010584659329231	chr11p	3009	11	p	3.009	Negative	Other
6277A	chr11	q	82384456	BND	10	33.288162	82.384456	0.121382120918538	0.404058770503989	chr11q	2569.25	11	q	2.56925	Negative	Other
6277A	chr11	q	82384456	DEL	5	0.053775	82.384456	0.0606910604592692	0.00065273235523944	chr11q	2569.25	11	q	2.56925	Negative	Other
6277A	chr11	q	82384456	DUP	1	0.507873	82.384456	0.0121382120918538	0.00616467018972608	chr11q	2569.25	11	q	2.56925	Negative	Other
6277A	chr11	q	82384456	INS	1	0.00028	82.384456	0.0121382120918538	3.39869938571907e-06	chr11q	2569.25	11	q	2.56925	Negative	Other
6277A	chr12	p	35911664	BND	11	190.698478	35.911664	0.306307165270871	5.31021001978633	chr12p	6638.75	12	p	6.63875	Positive	Other
6277A	chr12	p	35911664	DEL	3	0.013478	35.911664	0.0835383178011467	0.000375309815774619	chr12p	6638.75	12	p	6.63875	Positive	Other
6277A	chr12	p	35911664	DUP	3	20.437475	35.911664	0.0835383178011467	0.569104093867664	chr12p	6638.75	12	p	6.63875	Positive	Other
6277A	chr12	p	35911664	INS	3	0.009242	35.911664	0.0835383178011467	0.000257353711039399	chr12p	6638.75	12	p	6.63875	Positive	Other
6277A	chr12	q	97412884	BND	7	99.765586	97.412884	0.0718590776965396	1.02415185654497	chr12q	6703	12	q	6.703	Positive	Other
6277A	chr12	q	97412884	DEL	5	0.017675	97.412884	0.0513279126403854	0.000181444171183762	chr12q	6703	12	q	6.703	Positive	Other
6277A	chr12	q	97412884	DUP	2	0.575962	97.412884	0.0205311650561542	0.00591258544403633	chr12q	6703	12	q	6.703	Positive	Other
6277A	chr12	q	97412884	INS	3	0.003438	97.412884	0.0307967475842313	3.5293072731529e-05	chr12q	6703	12	q	6.703	Positive	Other
6277A	chr12	q	97412884	INV	1	0.019296	97.412884	0.0102655825280771	0.000198084680461775	chr12q	6703	12	q	6.703	Positive	Other
6277A	chr13	q	97043744	BND	66	993.115358	97.043744	0.680105664513521	10.2336875831996	chr13q	7173.33333333333	13	q	7.17333333333333	Positive	Other
6277A	chr13	q	97043744	DEL	6	0.573098	97.043744	0.0618277876830473	0.00590556357759651	chr13q	7173.33333333333	13	q	7.17333333333333	Positive	Other
6277A	chr13	q	97043744	DUP	3	81.090348	97.043744	0.0309138938415237	0.835606136548071	chr13q	7173.33333333333	13	q	7.17333333333333	Positive	Other
6277A	chr13	q	97043744	INS	1	8.1e-05	97.043744	0.0103046312805079	8.34675133721139e-07	chr13q	7173.33333333333	13	q	7.17333333333333	Positive	Other
6277A	chr14	p	11400261	DEL	2	0.007347	11.400261	0.175434579962687	0.00064445892949293	chr14p	9466	14	p	9.466	Positive	Other
6277A	chr14	q	89761231	DEL	4	0.004049	89.761231	0.0445626687093897	4.51085614010797e-05	chr14q	3409	14	q	3.409	Positive	Other
6277A	chr14	q	89761231	DUP	1	0.020164	89.761231	0.0111406671773474	0.000224640412964033	chr14q	3409	14	q	3.409	Positive	Other
6277A	chr14	q	89761231	INS	5	0.011938	89.761231	0.0557033358867371	0.000132997284763174	chr14q	3409	14	q	3.409	Positive	Other
6277A	chr15	q	82566565	BND	2	0.48543	82.566565	0.0242228800483586	0.00587925633093735	chr15q	7062	15	q	7.062	Negative	Other
6277A	chr15	q	82566565	DEL	7	0.057339	82.566565	0.084780080169255	0.000694457859546416	chr15q	7062	15	q	7.062	Negative	Other
6277A	chr16	p	36838903	DEL	2	0.00381	36.838903	0.0542904331326044	0.000103423275117611	chr16p	4287.5	16	p	4.2875	Positive	Other
6277A	chr16	p	36838903	INS	2	0.00048	36.838903	0.0542904331326044	1.30297039518251e-05	chr16p	4287.5	16	p	4.2875	Positive	Other
6277A	chr16	q	59491471	BND	6	0.110778	59.491471	0.10085479311816	0.00186208204534058	chr16q	187	16	q	0.187	Negative	Other
6277A	chr16	q	59491471	DEL	6	76.674191	59.491471	0.10085479311816	1.28882661180121	chr16q	187	16	q	0.187	Negative	Other
6277A	chr16	q	59491471	DUP	1	0.008366	59.491471	0.01680913218636	0.000140625199871087	chr16q	187	16	q	0.187	Negative	Other
6277A	chr16	q	59491471	INS	1	0.000149	59.491471	0.01680913218636	2.50456069576763e-06	chr16q	187	16	q	0.187	Negative	Other
6277A	chr16	q	59491471	INV	1	0.000662	59.491471	0.01680913218636	1.11276455073703e-05	chr16q	187	16	q	0.187	Negative	Other
6277A	chr17	q	58587218	BND	4	13.806512	58.587218	0.0682742778467481	0.235657409095615	chr17q	6174	17	q	6.174	Positive	Other
6277A	chr17	q	58587218	DEL	4	19.343783	58.587218	0.0682742778467481	0.3301707037873	chr17q	6174	17	q	6.174	Positive	Other
6277A	chr18	p	18449624	BND	4	0.164352	18.449624	0.21680658641065	0.00890814902244078	chr18p	6668.25	18	p	6.66825	Negative	Other
6277A	chr18	p	18449624	DEL	1	6.6e-05	18.449624	0.0542016466026625	3.57730867577572e-06	chr18p	6668.25	18	p	6.66825	Negative	Other
6277A	chr18	q	62092914	BND	16	32.320546	62.092914	0.257678356019819	0.520519072433933	chr18q	7351	18	q	7.351	Positive	Other
6277A	chr18	q	62092914	DEL	1	0.002762	62.092914	0.0161048972512387	4.44817262079212e-05	chr18q	7351	18	q	7.351	Positive	Other
6277A	chr18	q	62092914	INS	3	0.005627	62.092914	0.0483146917537161	9.06222568327201e-05	chr18q	7351	18	q	7.351	Positive	Other
6277A	chr19	q	33914441	BND	4	0.004098	33.914441	0.117943857603314	0.000120833482114595	chr19q	2716.5	19	q	2.7165	Positive	Other
6277A	chr19	q	33914441	DEL	1	0.005191	33.914441	0.0294859644008285	0.000153061641204701	chr19q	2716.5	19	q	2.7165	Positive	Other
6277A	chr19	q	33914441	DUP	1	0.001348	33.914441	0.0294859644008285	3.97470800123169e-05	chr19q	2716.5	19	q	2.7165	Positive	Other
6277A	chr19	q	33914441	INS	5	0.007542	33.914441	0.147429822004143	0.000222383143511049	chr19q	2716.5	19	q	2.7165	Positive	Other
6277A	chr2	p	93503283	DEL	1	0.019899	93.503283	0.0106948116463462	0.000212816056950642	chr2p	4544.25	2	p	4.54425	Negative	Other
6277A	chr2	p	93503283	INS	2	0.00259	93.503283	0.0213896232926923	2.76995621640365e-05	chr2p	4544.25	2	p	4.54425	Negative	Other
6277A	chr2	q	149193469	BND	70	977.15515	149.193469	0.469189438848694	6.54958394995159	chr2q	5423.5	2	q	5.4235	Positive	Other
6277A	chr2	q	149193469	DEL	11	0.04207	149.193469	0.0737297689619376	0.000281982852748065	chr2q	5423.5	2	q	5.4235	Positive	Other
6277A	chr2	q	149193469	DUP	3	60.483478	149.193469	0.0201081188078012	0.405402987177676	chr2q	5423.5	2	q	5.4235	Positive	Other
6277A	chr2	q	149193469	INS	6	0.010475	149.193469	0.0402162376156023	7.02108481705724e-05	chr2q	5423.5	2	q	5.4235	Positive	Other
6277A	chr2	q	149193469	INV	1	13.729722	149.193469	0.00670270626926705	0.0920262937246938	chr2q	5423.5	2	q	5.4235	Positive	Other
6277A	chr20	p	28012753	BND	2	0.330992	28.012753	0.0713960530762542	0.0118157611999078	chr20p	8050.5	20	p	8.0505	Positive	Other
6277A	chr20	p	28012753	DEL	1	0.000276	28.012753	0.0356980265381271	9.85265532452308e-06	chr20p	8050.5	20	p	8.0505	Positive	Other
6277A	chr20	p	28012753	INV	1	0.000618	28.012753	0.0356980265381271	2.20613804005626e-05	chr20p	8050.5	20	p	8.0505	Positive	Other
6277A	chr20	q	38197502	DEL	1	0.001628	38.197502	0.0261797224331581	4.26205881211813e-05	chr20q	3514.5	20	q	3.5145	Negative	Other
6277A	chr20	q	38197502	INS	2	0.004254	38.197502	0.0523594448663161	0.000111368539230654	chr20q	3514.5	20	q	3.5145	Negative	Other
6277A	chr21	p	11134529	DEL	1	0.104565	11.134529	0.0898107140409801	0.00939105731369508	chr21p	4229	21	p	4.229	Positive	Other
6277A	chr21	q	33956153	BND	6	11.328258	33.956153	0.176698461689697	0.333614293704001	chr21q	4477	21	q	4.477	Negative	Other
6277A	chr21	q	33956153	DEL	1	0.000314	33.956153	0.0294497436149496	9.24721949509416e-06	chr21q	4477	21	q	4.477	Negative	Other
6277A	chr21	q	33956153	INS	1	0.000337	33.956153	0.0294497436149496	9.924563598238e-06	chr21q	4477	21	q	4.477	Negative	Other
6277A	chr21	q	33956153	INV	1	0.002223	33.956153	0.0294497436149496	6.54667800560329e-05	chr21q	4477	21	q	4.477	Negative	Other
6277A	chr22	q	37075304	BND	2	0.00525	37.075304	0.0539442643545148	0.000141603693930601	chr22q	5396.75	22	q	5.39675	Positive	Other
6277A	chr22	q	37075304	DEL	2	0.015166	37.075304	0.0539442643545148	0.000409059356600286	chr22q	5396.75	22	q	5.39675	Positive	Other
6277A	chr22	q	37075304	INS	1	0.002342	37.075304	0.0269721321772574	6.31687335591368e-05	chr22q	5396.75	22	q	5.39675	Positive	Other
6277A	chr3	p	94076514	DEL	4	0.259429	94.076514	0.0425185822680462	0.00275763831980424	chr3p	5097.9	3	p	5.0979	Negative	Other
6277A	chr3	p	94076514	DUP	1	8.1e-05	94.076514	0.0106296455670115	8.61001290927936e-07	chr3p	5097.9	3	p	5.0979	Negative	Other
6277A	chr3	p	94076514	INS	1	0.001383	94.076514	0.0106296455670115	1.4700799819177e-05	chr3p	5097.9	3	p	5.0979	Negative	Other
6277A	chr3	q	107029434	BND	4	25.227198	107.029434	0.0373728968799368	0.235703367355937	chr3q	6069	3	q	6.069	Negative	Other
6277A	chr3	q	107029434	DEL	5	0.180181	107.029434	0.046716121099921	0.00168347148318097	chr3q	6069	3	q	6.069	Negative	Other
6277A	chr3	q	107029434	INS	1	0.002049	107.029434	0.0093432242199842	1.91442664267476e-05	chr3q	6069	3	q	6.069	Negative	Other
6277A	chr4	p	52452474	DEL	1	0.004499	52.452474	0.0190648776643024	8.57728846116963e-05	chr4p	4112.5	4	p	4.1125	Negative	Other
6277A	chr4	p	52452474	INS	2	0.000767	52.452474	0.0381297553286047	1.46227611685199e-05	chr4p	4112.5	4	p	4.1125	Negative	Other
6277A	chr4	q	141122471	BND	10	24.60133	141.122471	0.0708604372439029	0.174326100058154	chr4q	4390.5	4	q	4.3905	Positive	Other
6277A	chr4	q	141122471	DEL	5	0.031506	141.122471	0.0354302186219514	0.00022325289358064	chr4q	4390.5	4	q	4.3905	Positive	Other
6277A	chr4	q	141122471	DUP	1	0.050256	141.122471	0.00708604372439029	0.000356116213412958	chr4q	4390.5	4	q	4.3905	Positive	Other
6277A	chr4	q	141122471	INS	7	0.028885	141.122471	0.049602306070732	0.000204680372979013	chr4q	4390.5	4	q	4.3905	Positive	Other
6277A	chr5	p	48317879	BND	2	0.061326	48.317879	0.0413925453971189	0.00126921961951186	chr5p	5226.83333333333	5	p	5.22683333333333	Positive	Other
6277A	chr5	p	48317879	DEL	1	0.002134	48.317879	0.0206962726985595	4.41658459387259e-05	chr5p	5226.83333333333	5	p	5.22683333333333	Positive	Other
6277A	chr5	p	48317879	INS	1	0.00014	48.317879	0.0206962726985595	2.89747817779833e-06	chr5p	5226.83333333333	5	p	5.22683333333333	Positive	Other
6277A	chr5	q	133727560	DEL	2	0.00494	133.72756	0.0149557802445509	3.69407772040408e-05	chr5q	8993	5	q	8.993	Negative	Other
6277A	chr5	q	133727560	INS	2	0.002606	133.72756	0.0149557802445509	1.94873816586499e-05	chr5q	8993	5	q	8.993	Negative	Other
6277A	chr6	p	59672548	BND	12	4.126454	59.672548	0.201097496289248	0.0691516306627295	chr6p	3839.66666666667	6	p	3.83966666666667	Negative	Other
6277A	chr6	p	59672548	DEL	17	0.037595	59.672548	0.284888119743102	0.000630021697749525	chr6p	3839.66666666667	6	p	3.83966666666667	Negative	Other
6277A	chr6	p	59672548	INS	15	0.027228	59.672548	0.251371870361561	0.000456290219080305	chr6p	3839.66666666667	6	p	3.83966666666667	Negative	Other
6277A	chr6	q	112454080	BND	14	46.552644	112.45408	0.124495260643278	0.413970253458123	chr6q	7479	6	q	7.479	Positive	Other
6277A	chr6	q	112454080	DEL	12	0.139189	112.45408	0.106710223408524	0.00123774077383408	chr6q	7479	6	q	7.479	Positive	Other
6277A	chr6	q	112454080	DUP	1	0.012516	112.45408	0.00889251861737698	0.00011129876301509	chr6q	7479	6	q	7.479	Positive	Other
6277A	chr6	q	112454080	INS	1	0.004395	112.45408	0.00889251861737698	3.90826193233718e-05	chr6q	7479	6	q	7.479	Positive	Other
6277A	chr7	p	62064435	DEL	3	0.005832	62.064435	0.0483368615214172	9.39668587976351e-05	chr7p	6403.5	7	p	6.4035	Positive	Other
6277A	chr7	p	62064435	DUP	1	0.00025	62.064435	0.0161122871738057	4.02807179345143e-06	chr7p	6403.5	7	p	6.4035	Positive	Other
6277A	chr7	p	62064435	INS	1	0.002785	62.064435	0.0161122871738057	4.4872719779049e-05	chr7p	6403.5	7	p	6.4035	Positive	Other
6277A	chr7	p	62064435	INV	1	0.001094	62.064435	0.0161122871738057	1.76268421681435e-05	chr7p	6403.5	7	p	6.4035	Positive	Other
6277A	chr7	q	98502993	BND	12	34.257446	98.502993	0.12182370945825	0.34778076235714	chr7q	5808	7	q	5.808	Positive	Other
6277A	chr7	q	98502993	DEL	9	0.088422	98.502993	0.0913677820936872	0.000897658003143113	chr7q	5808	7	q	5.808	Positive	Other
6277A	chr7	q	98502993	INS	3	0.001659	98.502993	0.0304559273645624	1.6842127832603e-05	chr7q	5808	7	q	5.808	Positive	Other
6277A	chr7	q	98502993	INV	1	20.40697	98.502993	0.0101519757881875	0.207171065350268	chr7q	5808	7	q	5.808	Positive	Other
6277A	chr8	p	45270456	BND	3	9.922961	45.270456	0.0662683848380056	0.219192866093507	chr8p	3993	8	p	3.993	Negative	Other
6277A	chr8	p	45270456	DEL	2	0.024645	45.270456	0.0441789232253371	0.000544394781444216	chr8p	3993	8	p	3.993	Negative	Other
6277A	chr8	p	45270456	INS	2	0.003599	45.270456	0.0441789232253371	7.94999723439941e-05	chr8p	3993	8	p	3.993	Negative	Other
6277A	chr8	q	100988875	BND	9	125.182509	100.988875	0.0891187271865342	1.23956731867743	chr8q	5108.5	8	q	5.1085	Negative	Other
6277A	chr8	q	100988875	DEL	2	0.000871	100.988875	0.0198041615970076	8.62471237549681e-06	chr8q	5108.5	8	q	5.1085	Negative	Other
6277A	chr8	q	100988875	INS	1	0.000699	100.988875	0.0099020807985038	6.92155447815415e-06	chr8q	5108.5	8	q	5.1085	Negative	Other
6277A	chr8	q	100988875	INV	1	0.000887	100.988875	0.0099020807985038	8.78314566827287e-06	chr8q	5108.5	8	q	5.1085	Negative	Other
6277A	chr9	p	46267185	BND	4	18.211572	46.267185	0.086454362849177	0.393617463435478	chr9p	4765.25	9	p	4.76525	Negative	Other
6277A	chr9	p	46267185	DEL	1	0.017027	46.267185	0.0216135907122943	0.000368014609058234	chr9p	4765.25	9	p	4.76525	Negative	Other
6277A	chr9	p	46267185	DUP	1	0.024201	46.267185	0.0216135907122943	0.000523070508828233	chr9p	4765.25	9	p	4.76525	Negative	Other
6277A	chr9	p	46267185	INS	1	0.010438	46.267185	0.0216135907122943	0.000225602659854927	chr9p	4765.25	9	p	4.76525	Negative	Other
6277A	chr9	q	104350062	BND	4	6.229624	104.350062	0.0383325119634332	0.0596992841269227	chr9q	6324.16666666667	9	q	6.32416666666667	Negative	Other
6277A	chr9	q	104350062	DEL	3	0.012163	104.350062	0.0287493839725749	0.00011655958575281	chr9q	6324.16666666667	9	q	6.32416666666667	Negative	Other
6277A	chr9	q	104350062	INS	3	0.010721	104.350062	0.0287493839725749	0.000102740715189992	chr9q	6324.16666666667	9	q	6.32416666666667	Negative	Other
6285B	chr1	p	124048267	BND	1	128.772774	124.048267	0.00806137823755329	1.03808603791297	chr1p	3171	1	p	3.171	Negative	Short TL
6285B	chr1	p	124048267	DEL	9	0.050597	124.048267	0.0725524041379796	0.000407881554685484	chr1p	3171	1	p	3.171	Negative	Short TL
6285B	chr1	p	124048267	INS	1	0.000232	124.048267	0.00806137823755329	1.87023975111236e-06	chr1p	3171	1	p	3.171	Negative	Short TL
6285B	chr1	q	124339061	BND	3	128.77325	124.339061	0.0241275748415054	1.03566207565296	chr1q	3898	1	q	3.898	Negative	Short TL
6285B	chr1	q	124339061	DEL	9	0.050786	124.339061	0.0723827245245161	0.000408447671966897	chr1q	3898	1	q	3.898	Negative	Short TL
6285B	chr1	q	124339061	INS	1	0.002773	124.339061	0.00804252494716845	2.23019216784981e-05	chr1q	3898	1	q	3.898	Negative	Short TL
6285B	chr10	p	40649191	BND	2	0.01739	40.649191	0.0492014711928707	0.000427806792022011	chr10p	4350	10	p	4.35	Negative	Short TL
6285B	chr10	p	40649191	DEL	1	0.000466	40.649191	0.0246007355964354	1.14639427879389e-05	chr10p	4350	10	p	4.35	Negative	Short TL
6285B	chr10	p	40649191	INS	1	0.001794	40.649191	0.0246007355964354	4.4133719660005e-05	chr10p	4350	10	p	4.35	Negative	Short TL
6285B	chr10	q	94108943	DEL	4	0.016346	94.108943	0.0425039307900844	0.00017369231317368	chr10q	3308	10	q	3.308	Positive	Short TL
6285B	chr10	q	94108943	INS	3	0.000719	94.108943	0.0318779480925633	7.64008155951768e-06	chr10q	3308	10	q	3.308	Positive	Short TL
6285B	chr11	q	82384456	BND	4	0.167504	82.384456	0.0485528483674153	0.00203319907823388	chr11q	2939	11	q	2.939	Negative	Short TL
6285B	chr11	q	82384456	DEL	2	0.000336	82.384456	0.0242764241837077	4.07843926286289e-06	chr11q	2939	11	q	2.939	Negative	Short TL
6285B	chr11	q	82384456	INS	1	0.00037	82.384456	0.0121382120918538	4.49113847398592e-06	chr11q	2939	11	q	2.939	Negative	Short TL
6285B	chr12	p	35911664	BND	3	142.878852	35.911664	0.0835383178011467	3.97861964847967	chr12p	3126.5	12	p	3.1265	Positive	Short TL
6285B	chr12	p	35911664	DUP	1	0.021145	35.911664	0.0278461059337156	0.000588805909968416	chr12p	3126.5	12	p	3.1265	Positive	Short TL
6285B	chr12	p	35911664	INS	2	0.001096	35.911664	0.0556922118674311	3.05193321033523e-05	chr12p	3126.5	12	p	3.1265	Positive	Short TL
6285B	chr12	q	97412884	BND	5	142.448886	97.412884	0.0513279126403854	1.46232079526564	chr12q	3656	12	q	3.656	Positive	Short TL
6285B	chr12	q	97412884	DEL	7	0.016388	97.412884	0.0718590776965396	0.000168232366470127	chr12q	3656	12	q	3.656	Positive	Short TL
6285B	chr12	q	97412884	INS	1	0.003112	97.412884	0.0102655825280771	3.19464928273759e-05	chr12q	3656	12	q	3.656	Positive	Short TL
6285B	chr13	q	97043744	BND	4	0.0117	97.043744	0.0412185251220316	0.000120564185981942	chr13q	4999.5	13	q	4.9995	Positive	Short TL
6285B	chr13	q	97043744	DEL	4	0.015605	97.043744	0.0412185251220316	0.000160803771132326	chr13q	4999.5	13	q	4.9995	Positive	Short TL
6285B	chr14	q	89761231	BND	2	0.01297	89.761231	0.0222813343546948	0.000144494453290196	chr14q	4150	14	q	4.15	Positive	Short TL
6285B	chr14	q	89761231	DEL	5	0.042409	89.761231	0.0557033358867371	0.000472464554324127	chr14q	4150	14	q	4.15	Positive	Short TL
